path;start_sec;end_sec;mark;sentence;duration;prediction;phones;timestamps;wer;mer;wil;cer
./audios/SP_EF_377_0.07721_0.6275.wav;0,07721;0,6275;(...) certo?;certo;0,55029;feto;ð;[{'text': 'feto', 'timestamp': (1.06, 1.46)}];1,0;1,0;1,0;0,4
./audios/SP_EF_377_0.75155_8.90155.wav;0,75155;8,90155;então os testes que (medirem) que medem a capaciDAde são testes que dão mais (restrito) prognó::stico do indivíduo;então os testes que medirem que medem a capacidade são testes que dão mais restrito prognóstico do indivíduo;8,15;então espeçe que se qeminitom que metem a capacidade são petas que tão mais merecendo crognóstico do indivído;ɪntrəspɛsɛssimimicimɛjakasatoɡɛstokmarəbrnɔ;[{'text': 'então', 'timestamp': (0.14, 0.36)}, {'text': 'espeçe', 'timestamp': (0.6, 0.98)}, {'text': 'que', 'timestamp': (1.06, 1.12)}, {'text': 'se', 'timestamp': (1.22, 1.26)}, {'text': 'qeminitom', 'timestamp': (1.32, 1.98)}, {'text': 'que', 'timestamp': (2.08, 2.16)}, {'text': 'metem', 'timestamp': (2.24, 2.54)}, {'text': 'a', 'timestamp': (2.62, 2.64)}, {'text': 'capacidade', 'timestamp': (2.76, 3.66)}, {'text': 'são', 'timestamp': (3.84, 3.92)}, {'text': 'petas', 'timestamp': (4.06, 4.46)}, {'text': 'que', 'timestamp': (4.58, 4.66)}, {'text': 'tão', 'timestamp': (4.76, 4.86)}, {'text': 'mais', 'timestamp': (5.28, 5.42)}, {'text': 'merecendo', 'timestamp': (5.5, 6.04)}, {'text': 'crognóstico', 'timestamp': (6.24, 7.32)}, {'text': 'do', 'timestamp': (7.4, 7.46)}, {'text': 'indivído', 'timestamp': (7.54, 8.1)}];0,5555555555555556;0,5555555555555556;0,8024691358024691;0,26851851851851855
./audios/SP_EF_377_9.32044_16.38539.wav;9,32044;16,38539;então por exemplo... éh:: em seleção de pessoal:: são adotados testes... que medem a capacidade do indivíduo;então por exemplo eh em seleção de pessoal são adotados testes que medem a capacidade do indivíduo;7,064950000000001;então por exemplo eh seleção dovessoal são adotados testes que medem à capacidade doviento;tokodediminserestopisismasookokotastɛscimeneaapasata;[{'text': 'então', 'timestamp': (0.0, 0.14)}, {'text': 'por', 'timestamp': (0.18, 0.24)}, {'text': 'exemplo', 'timestamp': (0.32, 0.66)}, {'text': 'eh', 'timestamp': (1.08, 1.16)}, {'text': 'seleção', 'timestamp': (1.54, 1.9)}, {'text': 'dovessoal', 'timestamp': (1.98, 2.6)}, {'text': 'são', 'timestamp': (2.96, 3.04)}, {'text': 'adotados', 'timestamp': (3.16, 3.76)}, {'text': 'testes', 'timestamp': (3.9, 4.44)}, {'text': 'que', 'timestamp': (4.86, 4.94)}, {'text': 'medem', 'timestamp': (5.04, 5.36)}, {'text': 'à', 'timestamp': (5.42, 5.44)}, {'text': 'capacidade', 'timestamp': (5.52, 6.16)}, {'text': 'doviento', 'timestamp': (6.36, 6.94)}];0,35294117647058826;0,35294117647058826;0,4915966386554622;0,15306122448979592
./audios/SP_EF_377_16.98447_21.73009.wav;16,98447;21,73009;então eu quero ver em que medida esse sujei::to consegue trabalhar:: em determina::da seção;então eu quero ver em que medida esse sujeito consegue trabalhar em determinada seção;4,745619999999999;então eu querotem em medida o sujeito conseguem trabalhar e ediminada cescala;eoɡateteimikitaɾesuʒeosakpaannasasto;[{'text': 'então', 'timestamp': (0.0, 0.12)}, {'text': 'eu', 'timestamp': (0.14, 0.18)}, {'text': 'querotem', 'timestamp': (0.22, 0.64)}, {'text': 'em', 'timestamp': (0.92, 0.96)}, {'text': 'medida', 'timestamp': (1.02, 1.52)}, {'text': 'o', 'timestamp': (1.68, 1.7)}, {'text': 'sujeito', 'timestamp': (1.86, 2.38)}, {'text': 'conseguem', 'timestamp': (2.56, 2.96)}, {'text': 'trabalhar', 'timestamp': (3.04, 3.42)}, {'text': 'e', 'timestamp': (3.54, 3.56)}, {'text': 'ediminada', 'timestamp': (3.64, 4.16)}, {'text': 'cescala', 'timestamp': (4.26, 4.68)}];0,5714285714285714;0,5714285714285714;0,7857142857142857;0,27058823529411763
./audios/SP_EF_377_23.30089_25.0472.wav;23,30089;25,0472;então eu dou um teste de capacidade;então eu dou um teste de capacidade;1,7463100000000011;e todo  peça de capacidade;dumombexestapasaka;[{'text': 'e', 'timestamp': (0.06, 0.08)}, {'text': 'todo', 'timestamp': (0.14, 0.36)}, {'text': 'peça', 'timestamp': (0.56, 0.78)}, {'text': 'de', 'timestamp': (0.84, 0.88)}, {'text': 'capacidade', 'timestamp': (0.92, 1.54)}];0,7142857142857143;0,7142857142857143;0,8857142857142857;0,37142857142857144
./audios/SP_EF_377_25.0472_34.07217.wav;25,0472;34,07217;verifico que ele:: não vai se sair muito bem porQUE... as:: tarefas do TESte são semelhantes às tarefas... da situação de trabalho;verifico que ele não vai se sair muito bem porque as tarefas do teste são semelhantes às tarefas da situação de trabalho;9,02497;edifical que ele convarsaindo bem porque as taréfolas oves qe são semelhanntes ao tarefaasda situação do trabalho;nipeiubanskanpɾiikuceaspaɾeodesosbiilosloskaɾeɾesdaspasotɾabal;[{'text': 'edifical', 'timestamp': (0.06, 0.46)}, {'text': 'que', 'timestamp': (0.56, 0.64)}, {'text': 'ele', 'timestamp': (0.7, 0.84)}, {'text': 'convarsaindo', 'timestamp': (1.12, 1.94)}, {'text': 'bem', 'timestamp': (2.1, 2.24)}, {'text': 'porque', 'timestamp': (2.44, 2.84)}, {'text': 'as', 'timestamp': (3.48, 3.7)}, {'text': 'taréfolas', 'timestamp': (3.82, 4.42)}, {'text': 'oves', 'timestamp': (4.56, 5.1)}, {'text': 'qe', 'timestamp': (5.3, 5.38)}, {'text': 'são', 'timestamp': (5.46, 5.54)}, {'text': 'semelhanntes', 'timestamp': (5.68, 6.44)}, {'text': 'ao', 'timestamp': (6.54, 6.6)}, {'text': 'tarefaasda', 'timestamp': (6.7, 7.7)}, {'text': 'situação', 'timestamp': (7.88, 8.24)}, {'text': 'do', 'timestamp': (8.34, 8.4)}, {'text': 'trabalho', 'timestamp': (8.46, 8.92)}];0,6363636363636364;0,6363636363636364;0,8288770053475936;0,26666666666666666
./audios/SP_EF_377_34.42548_35.94177.wav;34,42548;35,94177;então eu fico mais (tranquila);então eu fico mais tranquila;1,516289999999998;houve coum barstante tudo;otobarsla;[{'text': 'houve', 'timestamp': (0.12, 0.28)}, {'text': 'coum', 'timestamp': (0.32, 0.48)}, {'text': 'barstante', 'timestamp': (0.5, 1.0)}, {'text': 'tudo', 'timestamp': (1.12, 1.3)}];1,0;1,0;1,0;0,7857142857142857
./audios/SP_EF_377_35.94177_38.26271.wav;35,94177;38,26271;então eu estou percebendo a ca-pa-cidade dele;então eu estou percebendo a capacidade dele;2,3209400000000002;outo popessor que na lutra capacidade;otopeseenadakasla;[{'text': 'outo', 'timestamp': (0.1, 0.26)}, {'text': 'popessor', 'timestamp': (0.34, 0.68)}, {'text': 'que', 'timestamp': (0.74, 0.8)}, {'text': 'na', 'timestamp': (0.88, 0.92)}, {'text': 'lutra', 'timestamp': (0.98, 1.14)}, {'text': 'capacidade', 'timestamp': (1.24, 1.94)}];0,8571428571428571;0,8571428571428571;0,9761904761904762;0,5581395348837209
./audios/SP_EF_377_39.30777_42.48477.wav;39,30777;42,48477;agora eu posso... (querer medir) a realização dele;agora eu posso querer medir a realização dele;3,1769999999999996;agora eu posto que needir a rgalização dele;apboijalakasmob;[{'text': 'agora', 'timestamp': (0.04, 0.26)}, {'text': 'eu', 'timestamp': (0.34, 0.38)}, {'text': 'posto', 'timestamp': (0.48, 0.74)}, {'text': 'que', 'timestamp': (1.14, 1.22)}, {'text': 'needir', 'timestamp': (1.3, 1.76)}, {'text': 'a', 'timestamp': (1.84, 1.88)}, {'text': 'rgalização', 'timestamp': (1.94, 2.66)}, {'text': 'dele', 'timestamp': (2.82, 3.06)}];0,5;0,5;0,75;0,15555555555555556
./audios/SP_EF_377_42.48477_43.2572.wav;42,48477;43,2572;no momento;no momento;0,77243;e comer;om;[{'text': 'e', 'timestamp': (1.02, 1.04)}, {'text': 'comer', 'timestamp': (1.16, 1.44)}];1,0;1,0;1,0;0,6
./audios/SP_EF_377_43.2572_45.67166.wav;43,2572;45,67166;então por exemplo aquele TESte que vocês fizeram;então por exemplo aquele teste que vocês fizeram;2,4144600000000054;então por emte nommiiteras que vocês quiserem;omporetemonitaoslikize;[{'text': 'então', 'timestamp': (0.0, 0.1)}, {'text': 'por', 'timestamp': (0.14, 0.22)}, {'text': 'emte', 'timestamp': (0.26, 0.4)}, {'text': 'nommiiteras', 'timestamp': (0.48, 1.18)}, {'text': 'que', 'timestamp': (1.3, 1.38)}, {'text': 'vocês', 'timestamp': (1.44, 1.68)}, {'text': 'quiserem', 'timestamp': (1.78, 2.22)}];0,5;0,5;0,7142857142857143;0,3958333333333333
./audios/SP_EF_377_46.01153_47.27057.wav;46,01153;47,27057;com aquela (outra) professora;com aquela outra professora;1,2590399999999988;com aquela de pessoa;atabisol;[{'text': 'com', 'timestamp': (0.0, 0.06)}, {'text': 'aquela', 'timestamp': (0.1, 0.32)}, {'text': 'de', 'timestamp': (0.64, 0.7)}, {'text': 'pessoa', 'timestamp': (0.76, 1.1)}];0,5;0,5;0,75;0,3333333333333333
./audios/SP_EF_377_47.27057_48.00663.wav;47,27057;48,00663;(vocês) se lembram?;vocês se lembram;0,7360600000000019;opema;ton;[{'text': 'opema', 'timestamp': (1.06, 1.52)}];1,0;1,0;1,0;0,75
./audios/SP_EF_377_48.33877_49.10347.wav;48,33877;49,10347;o teste (tal);o teste tal;0,7647000000000048;pécua;te;[{'text': 'pécua', 'timestamp': (0.98, 1.54)}];1,0;1,0;1,0;0,9090909090909091
./audios/SP_EF_377_49.56692_53.19981.wav;49,56692;53,19981;então ela mediu a realização do momen::to... certo?;então ela mediu a realização do momento certo;3,632889999999996;então ara mente u orgatização com de certo;tomalatwarasaotəkokubistɛ;[{'text': 'então', 'timestamp': (0.0, 0.12)}, {'text': 'ara', 'timestamp': (0.18, 0.3)}, {'text': 'mente', 'timestamp': (0.38, 0.56)}, {'text': 'u', 'timestamp': (0.64, 0.66)}, {'text': 'orgatização', 'timestamp': (0.76, 1.5)}, {'text': 'com', 'timestamp': (1.7, 1.78)}, {'text': 'de', 'timestamp': (1.94, 2.0)}, {'text': 'certo', 'timestamp': (3.38, 3.56)}];0,75;0,75;0,9375;0,35555555555555557
./audios/SP_EF_377_53.19981_64.57515.wav;53,19981;64,57515;ao MESmo tempo em que ela mediu a realização do momento é cla::ro... que eu posso extrapoLAR (para) uma situação (futura)... e:: chegar à conclusão de que certos indivíduos vão realizá::-lo em cima daquilo;ao mesmo tempo em que ela mediu a realização do momento é claro que eu posso extrapolar para uma situação futura e chegar à conclusão de que certos indivíduos vão realizálo em cima daquilo;11,375339999999994;ao menas ocei que ela me retuadaame perclara que eu posso pra colaba nesse o babão cultura e chegava a infusãoo de que certos nívidos conneraçais mas assim;iskiɡelaminwabazabinkrkuwakuasprapnolaamsbabəuɲaiʃekamakuntoniksɛidiunɛdətasedəə;[{'text': 'ao', 'timestamp': (0.04, 0.1)}, {'text': 'menas', 'timestamp': (0.18, 0.44)}, {'text': 'ocei', 'timestamp': (0.58, 0.86)}, {'text': 'que', 'timestamp': (1.14, 1.22)}, {'text': 'ela', 'timestamp': (1.24, 1.34)}, {'text': 'me', 'timestamp': (1.44, 1.5)}, {'text': 'retuadaame', 'timestamp': (1.58, 2.88)}, {'text': 'perclara', 'timestamp': (3.06, 3.8)}, {'text': 'que', 'timestamp': (4.12, 4.2)}, {'text': 'eu', 'timestamp': (4.24, 4.28)}, {'text': 'posso', 'timestamp': (4.34, 4.56)}, {'text': 'pra', 'timestamp': (4.76, 4.86)}, {'text': 'colaba', 'timestamp': (4.96, 5.52)}, {'text': 'nesse', 'timestamp': (5.6, 5.78)}, {'text': 'o', 'timestamp': (5.82, 5.84)}, {'text': 'babão', 'timestamp': (5.9, 6.12)}, {'text': 'cultura', 'timestamp': (6.24, 6.82)}, {'text': 'e', 'timestamp': (7.44, 7.46)}, {'text': 'chegava', 'timestamp': (7.7, 7.96)}, {'text': 'a', 'timestamp': (8.0, 8.02)}, {'text': 'infusãoo', 'timestamp': (8.08, 8.48)}, {'text': 'de', 'timestamp': (8.52, 8.56)}, {'text': 'que', 'timestamp': (8.6, 8.68)}, {'text': 'certos', 'timestamp': (8.78, 9.06)}, {'text': 'nívidos', 'timestamp': (9.18, 9.5)}, {'text': 'conneraçais', 'timestamp': (9.58, 10.66)}, {'text': 'mas', 'timestamp': (10.86, 10.98)}, {'text': 'assim', 'timestamp': (11.04, 11.24)}];0,7352941176470589;0,7142857142857143;0,8949579831932774;0,4734042553191489
