path;start_sec;end_sec;mark;sentence;duration;prediction;phones;timestamps;wer;mer;wil;cer
./audios/SP_D2_062_14.19491_17.11404.wav;14,19491;17,11404;então vocês conversando gostaria que vocês falassem assim sobre o clima;então vocês conversando gostaria que vocês falassem assim sobre o clima;2,919129999999999;te receito converfâmica tinha que se falasse assimso no clima;takeskonvesonidesektepalasɛsisodukel;[{'text': 'te', 'timestamp': (0.06, 0.1)}, {'text': 'receito', 'timestamp': (0.24, 0.52)}, {'text': 'converfâmica', 'timestamp': (0.62, 1.3)}, {'text': 'tinha', 'timestamp': (1.38, 1.52)}, {'text': 'que', 'timestamp': (1.58, 1.64)}, {'text': 'se', 'timestamp': (1.7, 1.74)}, {'text': 'falasse', 'timestamp': (1.88, 2.18)}, {'text': 'assimso', 'timestamp': (2.26, 2.56)}, {'text': 'no', 'timestamp': (2.64, 2.68)}, {'text': 'clima', 'timestamp': (2.74, 2.86)}];0,8181818181818182;0,8181818181818182;0,9636363636363636;0,4647887323943662
./audios/SP_D2_062_17.11404_20.23563.wav;17,11404;20,23563;é um... é um... pouquinho chato mas vamos ver se dá né?;é um é um pouquinho chato mas vamos ver se dá né;3,121590000000001;não tem a ee pouco insato mas eu vê que nai;obevabesisatmaðuesihi;[{'text': 'não', 'timestamp': (0.06, 0.16)}, {'text': 'tem', 'timestamp': (0.58, 0.68)}, {'text': 'a', 'timestamp': (0.78, 0.8)}, {'text': 'ee', 'timestamp': (0.98, 1.04)}, {'text': 'pouco', 'timestamp': (1.42, 1.6)}, {'text': 'insato', 'timestamp': (1.68, 2.06)}, {'text': 'mas', 'timestamp': (2.14, 2.24)}, {'text': 'eu', 'timestamp': (2.32, 2.38)}, {'text': 'vê', 'timestamp': (2.44, 2.5)}, {'text': 'que', 'timestamp': (2.62, 2.68)}, {'text': 'nai', 'timestamp': (2.76, 2.86)}];0,9166666666666666;0,9166666666666666;0,9924242424242424;0,625
./audios/SP_D2_062_236.2698_241.26388.wav;236,2698;241,26388;vocês [costumam antes de sair de casa ouvir... assim:: alguém que SAIba;vocês costumam antes de sair de casa ouvir assim alguém que saiba;4,994079999999997;você percuba da sepaditaravi quem alguém quepasa;təsbummbastfataəbykɛalansfaːɡ;[{'text': 'você', 'timestamp': (0.06, 0.24)}, {'text': 'percuba', 'timestamp': (0.34, 0.82)}, {'text': 'da', 'timestamp': (1.08, 1.14)}, {'text': 'sepaditaravi', 'timestamp': (1.28, 2.38)}, {'text': 'quem', 'timestamp': (3.38, 3.5)}, {'text': 'alguém', 'timestamp': (3.76, 4.0)}, {'text': 'quepasa', 'timestamp': (4.16, 4.88)}];0,9166666666666666;0,9166666666666666;0,9880952380952381;0,5230769230769231
./audios/SP_D2_062_397.18313_397.64024.wav;397,18313;397,64024;[(nunca);nunca;0,4571100000000001;euo;f;[{'text': 'euo', 'timestamp': (1.16, 1.4)}];1,0;1,0;1,0;0,8
./audios/SP_D2_062_398.7564_399.01999.wav;398,7564;399,01999;(é);é;0,263590000000022;e;b;[{'text': 'e', 'timestamp': (1.06, 1.08)}];1,0;1,0;1,0;1,0
./audios/SP_D2_062_406.26658_406.77263.wav;406,26658;406,77263;[hum;uh;0,5060500000000161;um;təd;[{'text': 'um', 'timestamp': (1.04, 1.1)}];1,0;1,0;1,0;0,5
./audios/SP_D2_062_617.34794_623.04673.wav;617,34794;623,04673;bom no caso você perguntou para ele o como é que ele dividia o tempo (mas) e você Cláudio como é que divide... o seu tempo?;bom no caso você perguntou para ele o como é que ele dividia o tempo mas e você cláudio como é que divide o seu tempo;5,698790000000031;não meu caso eseadaentopé como a fedirigia sae amora você  sabe no tedi eset;dabetabaastidetabɛletlatedidiuonarbosttalntidiiesɛt;[{'text': 'não', 'timestamp': (0.08, 0.16)}, {'text': 'meu', 'timestamp': (0.26, 0.32)}, {'text': 'caso', 'timestamp': (0.38, 0.56)}, {'text': 'eseadaentopé', 'timestamp': (0.68, 1.32)}, {'text': 'como', 'timestamp': (1.7, 1.82)}, {'text': 'a', 'timestamp': (1.9, 1.92)}, {'text': 'fedirigia', 'timestamp': (1.96, 2.68)}, {'text': 'sae', 'timestamp': (2.86, 3.1)}, {'text': 'amora', 'timestamp': (3.24, 3.44)}, {'text': 'você', 'timestamp': (3.52, 3.72)}, {'text': 'sabe', 'timestamp': (3.9, 4.1)}, {'text': 'no', 'timestamp': (4.3, 4.38)}, {'text': 'tedi', 'timestamp': (4.42, 4.62)}, {'text': 'eset', 'timestamp': (5.22, 5.5)}];0,8846153846153846;0,8846153846153846;0,9752747252747253;0,6324786324786325
./audios/SP_D2_062_636.1353_636.8986.wav;636,1353;636,8986;[(isso) demora muito?;isso demora muito;0,7632999999999583;demãn;idmɒn;[{'text': 'demãn', 'timestamp': (1.14, 1.38)}];1,0;1,0;1,0;0,8235294117647058
./audios/SP_D2_062_642.36257_642.74942.wav;642,36257;642,74942;nossa;nossa;0,38684999999998126;eu;;[{'text': 'eu', 'timestamp': (1.06, 1.1)}];1,0;1,0;1,0;1,0
./audios/SP_D2_062_1228.97832_1229.65396.wav;1228,97832;1229,65396;[(o ensino);o ensino;0,6756400000001577;tomrio rema;oboemad;[{'text': 'tomrio', 'timestamp': (0.98, 1.3)}, {'text': 'rema', 'timestamp': (1.38, 1.6)}];1,0;1,0;1,0;1,25
