path;start_sec;end_sec;mark;sentence;duration;prediction;phones;timestamps;wer;mer;wil;cer
./audios/SP_D2_255_0.35756_5.10365.wav;0,35756;5,10365;bem nós gostaríamos de começar esta nossa conversa falando sobre transportes e viagens;bem nós gostaríamos de começar esta nossa conversa falando sobre transportes e viagens;4,74609;bem nós gostaríamos de começar essa nossa conversa falando sobre transportes e viagens;benaskostadɪmdɪkomɪsarjɛstanɔsakomvɛʁsafaləndosobdtranspɔrtɪzɪviːaʒɛns;[{'text': 'bem', 'timestamp': (0.06, 0.16)}, {'text': 'nós', 'timestamp': (0.22, 0.34)}, {'text': 'gostaríamos', 'timestamp': (0.42, 0.86)}, {'text': 'de', 'timestamp': (0.9, 0.94)}, {'text': 'começar', 'timestamp': (1.02, 1.38)}, {'text': 'essa', 'timestamp': (1.48, 1.64)}, {'text': 'nossa', 'timestamp': (1.74, 1.92)}, {'text': 'conversa', 'timestamp': (1.98, 2.5)}, {'text': 'falando', 'timestamp': (2.62, 2.9)}, {'text': 'sobre', 'timestamp': (3.02, 3.18)}, {'text': 'transportes', 'timestamp': (3.28, 3.86)}, {'text': 'e', 'timestamp': (3.94, 3.96)}, {'text': 'viagens', 'timestamp': (4.04, 4.58)}];0,07692307692307693;0,07692307692307693;0,1479289940828401;0,011627906976744186
./audios/SP_D2_255_59.33871_59.61849.wav;59,33871;59,61849;uhum;aham;0,27978000000000236;;;[];1,0;1,0;1,0;1,0
./audios/SP_D2_255_105.66336_113.63296.wav;105,66336;113,63296;eu gostaria de saber como o:: qual é o o meio de transporte que o senhor se utiliza... o professor Rui o professor Celso para... viajar;eu gostaria de saber como o qual é o o meio de transporte que o senhor se utiliza o professor rui o professor celso para viajar;7,9696;eu gosteria de saber como qual o meio de transporte que o senhor se utiliza o professor rui professor selso pra viajar;evosededsabeʁkoməokwawuumeodtranspɔʁtksiɲorsutilizaoprofɛsorhujprofesorsɛlsopravjaʒa;[{'text': 'eu', 'timestamp': (0.04, 0.08)}, {'text': 'gosteria', 'timestamp': (0.12, 0.38)}, {'text': 'de', 'timestamp': (0.44, 0.48)}, {'text': 'saber', 'timestamp': (0.54, 0.76)}, {'text': 'como', 'timestamp': (0.88, 1.04)}, {'text': 'qual', 'timestamp': (1.68, 1.78)}, {'text': 'o', 'timestamp': (2.12, 2.14)}, {'text': 'meio', 'timestamp': (2.22, 2.42)}, {'text': 'de', 'timestamp': (2.48, 2.52)}, {'text': 'transporte', 'timestamp': (2.6, 3.16)}, {'text': 'que', 'timestamp': (3.24, 3.3)}, {'text': 'o', 'timestamp': (3.34, 3.38)}, {'text': 'senhor', 'timestamp': (3.42, 3.58)}, {'text': 'se', 'timestamp': (3.68, 3.72)}, {'text': 'utiliza', 'timestamp': (3.78, 4.38)}, {'text': 'o', 'timestamp': (5.18, 5.2)}, {'text': 'professor', 'timestamp': (5.26, 5.66)}, {'text': 'rui', 'timestamp': (5.78, 5.92)}, {'text': 'professor', 'timestamp': (5.98, 6.34)}, {'text': 'selso', 'timestamp': (6.5, 6.82)}, {'text': 'pra', 'timestamp': (7.0, 7.14)}, {'text': 'viajar', 'timestamp': (7.48, 7.88)}];0,2692307692307692;0,2692307692307692;0,36888111888111896;0,08661417322834646
./audios/SP_D2_255_114.05838_118.91525.wav;114,05838;118,91525;coloca... coloca a família no carro... e vai viajar;coloca coloca a família no carro e vai viajar;4,856870000000001;coloca coloca a família no carro e vai viajar;lɔkkolɔkafamiljanukavoevajvjɛʒa;[{'text': 'coloca', 'timestamp': (0.04, 0.32)}, {'text': 'coloca', 'timestamp': (1.7, 1.98)}, {'text': 'a', 'timestamp': (2.04, 2.06)}, {'text': 'família', 'timestamp': (2.12, 2.5)}, {'text': 'no', 'timestamp': (2.54, 2.6)}, {'text': 'carro', 'timestamp': (2.7, 3.06)}, {'text': 'e', 'timestamp': (4.0, 4.02)}, {'text': 'vai', 'timestamp': (4.14, 4.24)}, {'text': 'viajar', 'timestamp': (4.32, 4.7)}];0,0;0,0;0,0;0,0
./audios/SP_D2_255_119.02916_121.07722.wav;119,02916;121,07722;o senhor usa um outro meio de transporte?;o senhor usa um outro meio de transporte;2,0480599999999924;o senhor usa um outro meo de transporte;sɪŋorxzawotrmiːldtranspaːrtɪ;[{'text': 'o', 'timestamp': (0.04, 0.06)}, {'text': 'senhor', 'timestamp': (0.1, 0.3)}, {'text': 'usa', 'timestamp': (0.44, 0.58)}, {'text': 'um', 'timestamp': (0.66, 0.7)}, {'text': 'outro', 'timestamp': (0.76, 0.92)}, {'text': 'meo', 'timestamp': (0.98, 1.1)}, {'text': 'de', 'timestamp': (1.16, 1.2)}, {'text': 'transporte', 'timestamp': (1.26, 1.92)}];0,125;0,125;0,234375;0,025
./audios/SP_D2_255_409.16256_410.10593.wav;409,16256;410,10593;raridade né?;raridade né;0,9433700000000158;naridade né;mditaːdn;[{'text': 'naridade', 'timestamp': (1.02, 1.58)}, {'text': 'né', 'timestamp': (1.72, 1.78)}];0,5;0,5;0,75;0,09090909090909091
./audios/SP_D2_255_410.6319_412.72782.wav;410,6319;412,72782;agora outros meios de transporte;agora outros meios de transporte;2,095920000000035;agora outros meios de transporte;abaraoltrosmejosdɪtranspotiː;[{'text': 'agora', 'timestamp': (0.1, 0.28)}, {'text': 'outros', 'timestamp': (0.44, 0.76)}, {'text': 'meios', 'timestamp': (0.84, 1.04)}, {'text': 'de', 'timestamp': (1.1, 1.14)}, {'text': 'transporte', 'timestamp': (1.24, 2.0)}];0,0;0,0;0,0;0,0
./audios/SP_D2_255_412.93909_415.22945.wav;412,93909;415,22945;vocês se utilizam de alguns meios de transportes;vocês se utilizam de alguns meios de transportes;2,290359999999964;vocês se utilizam de alguns meios de transporte;voseseutilizandalgumzmejosdetranspɔt;[{'text': 'vocês', 'timestamp': (0.08, 0.24)}, {'text': 'se', 'timestamp': (0.3, 0.36)}, {'text': 'utilizam', 'timestamp': (0.4, 0.76)}, {'text': 'de', 'timestamp': (0.82, 0.86)}, {'text': 'alguns', 'timestamp': (0.92, 1.16)}, {'text': 'meios', 'timestamp': (1.28, 1.46)}, {'text': 'de', 'timestamp': (1.52, 1.56)}, {'text': 'transporte', 'timestamp': (1.66, 2.22)}];0,125;0,125;0,234375;0,020833333333333332
./audios/SP_D2_255_415.22945_420.21351.wav;415,22945;420,21351;agora existem OUtros... que vocês conhecem né?... por ma::r;agora existem outros que vocês conhecem né por mar;4,9840599999999995;mas agora existem outros que vocês conhecem npor mar;zabadaɪziːstɪŋoutruskɪposɪskoɲɛsɪnpurmaːr;[{'text': 'mas', 'timestamp': (0.0, 0.1)}, {'text': 'agora', 'timestamp': (0.14, 0.3)}, {'text': 'existem', 'timestamp': (0.44, 0.88)}, {'text': 'outros', 'timestamp': (1.14, 1.62)}, {'text': 'que', 'timestamp': (2.14, 2.2)}, {'text': 'vocês', 'timestamp': (2.28, 2.52)}, {'text': 'conhecem', 'timestamp': (2.62, 3.1)}, {'text': 'npor', 'timestamp': (3.18, 4.14)}, {'text': 'mar', 'timestamp': (4.3, 4.74)}];0,3333333333333333;0,3;0,3950617283950617;0,12
./audios/SP_D2_255_556.28419_560.40133.wav;556,28419;560,40133;agora e:: e as conduções... aqui em São Paulo... por exemplo?;agora e e as conduções aqui em são paulo por exemplo;4,117140000000063;agora e é as conduções aqui em são paulo por exemplo;agwaʁaiaskondusuɔsakinsopalopodezenke;[{'text': 'agora', 'timestamp': (0.1, 0.32)}, {'text': 'e', 'timestamp': (0.54, 0.56)}, {'text': 'é', 'timestamp': (0.88, 0.9)}, {'text': 'as', 'timestamp': (1.04, 1.1)}, {'text': 'conduções', 'timestamp': (1.2, 1.88)}, {'text': 'aqui', 'timestamp': (2.2, 2.34)}, {'text': 'em', 'timestamp': (2.4, 2.44)}, {'text': 'são', 'timestamp': (2.54, 2.64)}, {'text': 'paulo', 'timestamp': (2.78, 3.14)}, {'text': 'por', 'timestamp': (3.36, 3.46)}, {'text': 'exemplo', 'timestamp': (3.54, 4.0)}];0,09090909090909091;0,09090909090909091;0,17355371900826455;0,019230769230769232
