start_sec;end_sec;mark;duration
0,0;0,13196;...;0,13196
6,45379;13,95796;...;7,50417
14,33348;22,62037;...;8,286890000000001
23,48087;34,95246;...;11,471590000000003
35,79504;56,11984;...;20,324800000000003
56,11984;57,25442;( );1,1345799999999997
57,25442;64,21551;...;6,961089999999992
65,04821;67,59164;...;2,5434300000000007
68,11315;68,39822;...;0,2850699999999904
79,6345;87,97465;...;8,340149999999994
88,67862;119,35797;...;30,67935
119,84535;125,08197;...;5,236620000000002
125,08197;125,80152;( );0,7195499999999981
125,80152;172,70698;...;46,90545999999999
173,45462;189,53594;...;16,081320000000005
190,29037;203,31828;...;13,027909999999991
203,73069;204,01631;...;0,28561999999999443
210,40519;219,50978;...;9,104590000000002
220,15867;335,27094;...;115,11227
335,83423;353,78978;...;17,955550000000017
354,44212;457,24969;...;102,80757
457,74779;458,12387;...;0,37608000000000175
467,63465;467,94088;...;0,3062299999999709
474,48937;503,25017;...;28,760800000000017
503,71812;511,34549;...;7,627369999999985
511,80388;528,81371;...;17,009830000000022
529,39731;542,27894;...;12,881630000000087
543,00604;577,95277;...;34,94673
578,25402;628,78237;...;50,528350000000046
629,32917;684,72231;...;55,39314000000002
685,3639;840,11342;...;154,74952000000008
840,54059;840,90414;...;0,363550000000032
844,38;853,03771;...;8,657709999999952
853,41345;857,74137;...;4,327919999999949
858,2303;858,62069;...;0,3903899999999112
863,21282;865,17063;...;1,957809999999995
865,90204;872,76679;...;6,864749999999958
874,1486;888,46439;...;14,315789999999993
888,99329;895,40894;...;6,415650000000028
895,86515;902,46945;...;6,60430000000008
902,99148;903,54432;...;0,5528399999999465
907,11335;907,21397;...;0,100620000000049
908,12433;910,80744;...;2,683110000000056
915,14162;915,64204;...;0,5004199999999628
917,34515;967,1434;...;49,79825000000005
967,60487;979,58768;...;11,982809999999972
980,08729;980,69628;...;0,6089899999999489
994,0122;994,2726;...;0,2604000000000042
995,6039;1006,32969;...;10,725790000000075
1006,91896;1021,88324;...;14,96428000000003
1022,48092;1025,54248;...;3,0615600000000995
1027,23854;1027,58496;...;0,34641999999985273
1028,16548;1049,65326;...;21,487780000000157
