start_sec;end_sec;mark;text;duration
0,03453;4,36145;vamos entrar então no nosso assunto o cinema brasileiro... na década de trinta;vamos entrar então no nosso assunto o cinema brasileiro na década de trinta;4,326919999999999
8,35253;13,20897;o cinema brasileiro foi quase sempre... um cinema MARGINAL;o cinema brasileiro foi quase sempre um cinema marginal;4,856440000000001
15,87748;54,26981;o::... FIlme brasileiro... foi TRADICIONALmente considerado... pelo comércio cinematográfico... pelos exibidores pelos donos de filmes... o filme brasileiro foi considerado... um::... um peNEtra... um::... inTRUso... alguma coisa que apareCIa... para:: atrapalhar... algo que funciona::va direiti::nho... um negócio que funcionava bem... baseado na importação... de filmes estrangeiros;o filme brasileiro foi tradicionalmente considerado pelo comércio cinematográfico pelos exibidores pelos donos de filmes o filme brasileiro foi considerado um um penetra um intruso alguma coisa que aparecia para atrapalhar algo que funcionava direitinho um negócio que funcionava bem baseado na importação de filmes estrangeiros;38,39233
55,39577;64,25126;e nesse quadro... aos olhos do comércio cinematográfico... o cinema brasileiro... só aparecia para atrapalhar;e nesse quadro aos olhos do comércio cinematográfico o cinema brasileiro só aparecia para atrapalhar;8,855490000000003
67,21158;75,66331;isso quase sempre... que nós encontramos momentos no paSSAdo um passado às vezes muito longínquo em que isso não aconteCIa;isso quase sempre que nós encontramos momentos no passado um passado às vezes muito longínquo em que isso não acontecia;8,451729999999998
89,46264;99,46286;ENtre mil novecentos e OIto... e mil novecentos e DOze por exemplo... o cinema brasileiro teve uma florescência extraordinária e não era um marginal;entre mil novecentos e oito e mil novecentos e doze por exemplo o cinema brasileiro teve uma florescência extraordinária e não era um marginal;10,000220000000013
101,3804;106,98066;isso porque... as pessoas que produziam esses filmes... Eram os donos do cinema;isso porque as pessoas que produziam esses filmes eram os donos do cinema;5,600260000000006
108,21192;113,7826;e como donos do cinema eles tinham... o maior interesse... em propagar... o seu produto;e como donos do cinema eles tinham o maior interesse em propagar o seu produto;5,570679999999996
115,87856;129,11229;mas DESde que o cinema virou realmente inDÚStria... nos países adianTAdos... naturalmente que esse nosso cineminha... artesanal... foi liquidado;mas desde que o cinema virou realmente indústria nos países adiantados naturalmente que esse nosso cineminha artesanal foi liquidado;13,233730000000008
130,7637;133,05919;o Brasil era um país que importava tudo;o brasil era um país que importava tudo;2,295490000000001
135,65006;141,66949;e vocês sabem que o Brasil importava... sabe que até caixão de defunto o Brasil importava?;e vocês sabem que o brasil importava sabe que até caixão de defunto o brasil importava;6,01943
141,66949;143,36184;hã? não fabricava?;ah não fabricava;1,6923500000000047
143,36184;144,92229;o Brasil importava paLIto;o brasil importava palito;1,560450000000003
145,5228;147,07867;no começo do século hã?;no começo do século ah;1,5558699999999988
148,32064;157,35665;e se importava essas coisas então é evidente... que começou... a importar também divertimento... e começou também a importar FILmes;e se importava essas coisas então é evidente que começou a importar também divertimento e começou também a importar filmes;9,036010000000005
157,92;162,78044;e os nossos filmezinhos feitos aqui... foram postos inteiramente de lado;e os nossos filmezinhos feitos aqui foram postos inteiramente de lado;4,860440000000011
167,77823;169,23403;mas continuou a existir;mas continuou a existir;1,4557999999999822
