path;start_sec;end_sec;mark;sentence;duration;prediction;phones;timestamps;wer;mer;wil;cer
./audios/SP_DID_208_0.0048_20.6794.wav;0,0048;20,6794;seu Nílton... nós gostaríamos que o senhor contasse para gente... todo seu ciclo de vida... desde a inFÂNcia adolesCÊNcia maturiDAde época de casaMENto como é que FOI... como é que o senhor conheceu sua esposa como foi o casaMEN::to... ahn:: a sua adolescência enfim TUdo que o senhor podia contar para gente assim de interessante nós gostaríamos que o senhor contasse por favor;seu nílton nós gostaríamos que o senhor contasse para gente todo seu ciclo de vida desde a infância adolescência maturidade época de casamento como é que foi como é que o senhor conheceu sua esposa como foi o casamento ah a sua adolescência enfim tudo que o senhor podia contar para gente assim de interessante nós gostaríamos que o senhor contasse por favor;20,6746;orto nós vocês fabamos que seorcontaste pra gente todo so  ciclo de vida dodo a infância adolescência naturidade época de casamento como é que foi começou conheceu sua essposa como foi o casamento asu doleção qefe tudo que sou podiau contar pra gente assim de interessato falar;fodazðassodemʊsksyrkotaspraʒnskodsosɪkudivjudədozonfæmsɛadolosɪsnatudiɡaːdaketkazameːntkomɛkfojkonasokonsesejspozkomofolkazamentomsadolejsosisitduksokitokontaptaʒoncasinʒintedeɒstfapə;[{'text': 'orto', 'timestamp': (0.08, 0.44)}, {'text': 'nós', 'timestamp': (0.82, 0.92)}, {'text': 'vocês', 'timestamp': (0.96, 1.12)}, {'text': 'fabamos', 'timestamp': (1.14, 1.44)}, {'text': 'que', 'timestamp': (1.5, 1.56)}, {'text': 'seorcontaste', 'timestamp': (1.64, 2.32)}, {'text': 'pra', 'timestamp': (2.4, 2.54)}, {'text': 'gente', 'timestamp': (2.64, 3.02)}, {'text': 'todo', 'timestamp': (3.34, 3.52)}, {'text': 'so', 'timestamp': (3.64, 3.7)}, {'text': 'ciclo', 'timestamp': (3.88, 4.18)}, {'text': 'de', 'timestamp': (4.26, 4.3)}, {'text': 'vida', 'timestamp': (4.44, 4.78)}, {'text': 'dodo', 'timestamp': (5.46, 5.64)}, {'text': 'a', 'timestamp': (5.72, 5.74)}, {'text': 'infância', 'timestamp': (5.8, 6.64)}, {'text': 'adolescência', 'timestamp': (6.78, 7.58)}, {'text': 'naturidade', 'timestamp': (7.66, 8.52)}, {'text': 'época', 'timestamp': (8.62, 8.82)}, {'text': 'de', 'timestamp': (8.86, 8.92)}, {'text': 'casamento', 'timestamp': (9.0, 9.8)}, {'text': 'como', 'timestamp': (9.9, 10.02)}, {'text': 'é', 'timestamp': (10.08, 10.1)}, {'text': 'que', 'timestamp': (10.16, 10.24)}, {'text': 'foi', 'timestamp': (10.38, 10.68)}, {'text': 'começou', 'timestamp': (11.2, 11.48)}, {'text': 'conheceu', 'timestamp': (11.54, 11.78)}, {'text': 'sua', 'timestamp': (11.82, 11.96)}, {'text': 'essposa', 'timestamp': (11.98, 12.36)}, {'text': 'como', 'timestamp': (12.46, 12.6)}, {'text': 'foi', 'timestamp': (12.74, 12.86)}, {'text': 'o', 'timestamp': (12.94, 12.96)}, {'text': 'casamento', 'timestamp': (13.06, 13.88)}, {'text': 'asu', 'timestamp': (14.96, 15.14)}, {'text': 'doleção', 'timestamp': (15.26, 15.64)}, {'text': 'qefe', 'timestamp': (15.74, 15.92)}, {'text': 'tudo', 'timestamp': (16.1, 16.32)}, {'text': 'que', 'timestamp': (16.4, 16.46)}, {'text': 'sou', 'timestamp': (16.52, 16.62)}, {'text': 'podiau', 'timestamp': (16.66, 16.86)}, {'text': 'contar', 'timestamp': (16.9, 17.12)}, {'text': 'pra', 'timestamp': (17.18, 17.34)}, {'text': 'gente', 'timestamp': (17.42, 17.74)}, {'text': 'assim', 'timestamp': (17.82, 17.96)}, {'text': 'de', 'timestamp': (18.02, 18.08)}, {'text': 'interessato', 'timestamp': (18.16, 18.82)}, {'text': 'falar', 'timestamp': (18.98, 19.26)}];0,5555555555555556;0,5555555555555556;0,7352245862884161;0,31564245810055863
./audios/SP_DID_208_37.50473_37.94247.wav;37,50473;37,94247;uhn uhn;uh uh;0,437739999999998;;;[];1,0;1,0;1,0;1,0
./audios/SP_DID_208_52.44112_52.81815.wav;52,44112;52,81815;uhn uhn;uh uh;0,37703000000000486;;;[];1,0;1,0;1,0;1,0
./audios/SP_DID_208_126.49178_127.13566.wav;126,49178;127,13566;uhn uhn;uh uh;0,6438799999999958;;;[];1,0;1,0;1,0;1,0
./audios/SP_DID_208_831.22747_831.44004.wav;831,22747;831,44004;uhn;uh;0,21256999999991422;;;[];1,0;1,0;1,0;1,0
./audios/SP_DID_208_962.11098_967.54775.wav;962,11098;967,54775;seu Nílton como é que foi:: realizado o casamen::to a cerimô::nia como é que foi feito?;seu nílton como é que foi realizado o casamento a cerimônia como é que foi feito;5,43676999999991;seeteeu cuerei que foi realevara do casamento a ser humano como é foi feito;sodatokonaɪfolləzahatokazammiːtosodinəɒnokmɛtffɪt;[{'text': 'seeteeu', 'timestamp': (0.06, 0.48)}, {'text': 'cuerei', 'timestamp': (0.52, 0.7)}, {'text': 'que', 'timestamp': (0.8, 0.86)}, {'text': 'foi', 'timestamp': (1.04, 1.22)}, {'text': 'realevara', 'timestamp': (1.52, 2.18)}, {'text': 'do', 'timestamp': (2.26, 2.3)}, {'text': 'casamento', 'timestamp': (2.42, 3.3)}, {'text': 'a', 'timestamp': (3.38, 3.4)}, {'text': 'ser', 'timestamp': (3.52, 3.62)}, {'text': 'humano', 'timestamp': (3.7, 4.34)}, {'text': 'como', 'timestamp': (4.48, 4.6)}, {'text': 'é', 'timestamp': (4.64, 4.66)}, {'text': 'foi', 'timestamp': (4.84, 4.94)}, {'text': 'feito', 'timestamp': (5.06, 5.34)}];0,5625;0,5294117647058824;0,7142857142857143;0,3625
./audios/SP_DID_208_1463.75066_1464.58527.wav;1463,75066;1464,58527;uhn::;uh;0,8346100000001115;;m;[];1,0;1,0;1,0;1,0
./audios/SP_DID_208_1500.14358_1506.30538.wav;1500,14358;1506,30538;eu queria saber o:: que que o senhor acha... por exemplo da mocidade atual comparada com a do senhor?;eu queria saber o que que o senhor acha por exemplo da mocidade atual comparada com a do senhor;6,161800000000085;eu queria saber o que questenhor aca do rendar a mocidade atual comparada com te senhor;ɪlxdjsabɪukɪksɛaːʃəɪɛndamusdadɪpɻakompadadəkontsiːo;[{'text': 'eu', 'timestamp': (0.06, 0.12)}, {'text': 'queria', 'timestamp': (0.18, 0.4)}, {'text': 'saber', 'timestamp': (0.56, 1.0)}, {'text': 'o', 'timestamp': (1.2, 1.22)}, {'text': 'que', 'timestamp': (1.3, 1.36)}, {'text': 'questenhor', 'timestamp': (1.46, 1.82)}, {'text': 'aca', 'timestamp': (1.96, 2.38)}, {'text': 'do', 'timestamp': (2.64, 2.72)}, {'text': 'rendar', 'timestamp': (2.78, 3.18)}, {'text': 'a', 'timestamp': (3.3, 3.32)}, {'text': 'mocidade', 'timestamp': (3.42, 3.96)}, {'text': 'atual', 'timestamp': (4.04, 4.46)}, {'text': 'comparada', 'timestamp': (4.64, 5.2)}, {'text': 'com', 'timestamp': (5.28, 5.36)}, {'text': 'te', 'timestamp': (5.46, 5.56)}, {'text': 'senhor', 'timestamp': (5.66, 6.02)}];0,47368421052631576;0,47368421052631576;0,6710526315789473;0,18947368421052632
./audios/SP_DID_208_1506.42619_1511.0075.wav;1506,42619;1511,0075;o senhor acha que há alguma diferen::ça dos jovens o que que o senhor nota de mais diferente?;o senhor acha que há alguma diferença dos jovens o que que o senhor nota de mais diferente;4,58131000000003;seeu acho que é alguma diferênça dos jovens o que sea nota demat diferente;soraːʃkjalgumɛntfɪrɪssədɨzɻɒvɪskɪksənɒtədmaːtfɪnɪ;[{'text': 'seeu', 'timestamp': (0.12, 0.26)}, {'text': 'acho', 'timestamp': (0.36, 0.5)}, {'text': 'que', 'timestamp': (0.54, 0.6)}, {'text': 'é', 'timestamp': (0.64, 0.66)}, {'text': 'alguma', 'timestamp': (0.74, 0.94)}, {'text': 'diferênça', 'timestamp': (1.02, 1.78)}, {'text': 'dos', 'timestamp': (1.88, 2.02)}, {'text': 'jovens', 'timestamp': (2.16, 2.58)}, {'text': 'o', 'timestamp': (2.64, 2.66)}, {'text': 'que', 'timestamp': (2.72, 2.78)}, {'text': 'sea', 'timestamp': (2.98, 3.12)}, {'text': 'nota', 'timestamp': (3.16, 3.38)}, {'text': 'demat', 'timestamp': (3.48, 3.72)}, {'text': 'diferente', 'timestamp': (3.8, 4.5)}];0,5555555555555556;0,5555555555555556;0,746031746031746;0,25555555555555554
./audios/SP_DID_208_1757.56078_1762.4178.wav;1757,56078;1762,4178;seu Nílton o que que o senhor teria de:: interessante para falar para gente a respeito dos seus filhos?;seu nílton o que que o senhor teria de interessante para falar para gente a respeito dos seus filhos;4,85701999999992;selepoo que vcê temadi tem no cente  pra falar progeamente a respeito dos seus filhos;ʃɛlɛtutyksɪtɛɲɛʒiːtulsɛnʃpɛfalaːprəzomcɛhɪspɛtədsusfiːz;[{'text': 'selepoo', 'timestamp': (0.06, 0.52)}, {'text': 'que', 'timestamp': (0.56, 0.62)}, {'text': 'vcê', 'timestamp': (0.68, 0.86)}, {'text': 'temadi', 'timestamp': (0.94, 1.38)}, {'text': 'tem', 'timestamp': (1.78, 1.86)}, {'text': 'no', 'timestamp': (1.92, 1.98)}, {'text': 'cente', 'timestamp': (2.1, 2.32)}, {'text': 'pra', 'timestamp': (2.38, 2.48)}, {'text': 'falar', 'timestamp': (2.58, 2.82)}, {'text': 'progeamente', 'timestamp': (2.9, 3.44)}, {'text': 'a', 'timestamp': (3.5, 3.52)}, {'text': 'respeito', 'timestamp': (3.56, 3.9)}, {'text': 'dos', 'timestamp': (3.96, 4.04)}, {'text': 'seus', 'timestamp': (4.1, 4.26)}, {'text': 'filhos', 'timestamp': (4.42, 4.68)}];0,631578947368421;0,631578947368421;0,8280701754385965;0,39
