path;start_sec;end_sec;mark;sentence;duration;prediction;phones;timestamps;wer;mer;wil;cer
./audios/SP_EF_377_0.07721_0.6275.wav;0,07721;0,6275;(...) certo?;certo;0,55029;veto;;[{'text': 'veto', 'timestamp': (1.06, 1.44)}];1,0;1,0;1,0;0,4
./audios/SP_EF_377_0.75155_8.90155.wav;0,75155;8,90155;então os testes que (medirem) que medem a capaciDAde são testes que dão mais (restrito) prognó::stico do indivíduo;então os testes que medirem que medem a capacidade são testes que dão mais restrito prognóstico do indivíduo;8,15;então os pesque e que medem a tapar a cidade queques estão mais interessante o prognóstico do menino;;[{'text': 'então', 'timestamp': (0.14, 0.38)}, {'text': 'os', 'timestamp': (0.54, 0.62)}, {'text': 'pesque', 'timestamp': (0.72, 1.08)}, {'text': 'e', 'timestamp': (1.92, 1.94)}, {'text': 'que', 'timestamp': (2.06, 2.14)}, {'text': 'medem', 'timestamp': (2.24, 2.56)}, {'text': 'a', 'timestamp': (2.62, 2.64)}, {'text': 'tapar', 'timestamp': (2.72, 3.0)}, {'text': 'a', 'timestamp': (3.08, 3.1)}, {'text': 'cidade', 'timestamp': (3.18, 3.58)}, {'text': 'queques', 'timestamp': (4.06, 4.46)}, {'text': 'estão', 'timestamp': (4.64, 4.88)}, {'text': 'mais', 'timestamp': (5.14, 5.4)}, {'text': 'interessante', 'timestamp': (5.48, 6.0)}, {'text': 'o', 'timestamp': (6.14, 6.16)}, {'text': 'prognóstico', 'timestamp': (6.24, 7.22)}, {'text': 'do', 'timestamp': (7.4, 7.46)}, {'text': 'menino', 'timestamp': (7.5, 8.04)}];0,6111111111111112;0,5789473684210527;0,8024691358024691;0,39814814814814814
./audios/SP_EF_377_9.32044_16.38539.wav;9,32044;16,38539;então por exemplo... éh:: em seleção de pessoal:: são adotados testes... que medem a capacidade do indivíduo;então por exemplo eh em seleção de pessoal são adotados testes que medem a capacidade do indivíduo;7,064950000000001;então por exemplo e seleção de vestal são uma vontade de testes que medem a capacidade de vivi;;[{'text': 'então', 'timestamp': (0.0, 0.12)}, {'text': 'por', 'timestamp': (0.18, 0.24)}, {'text': 'exemplo', 'timestamp': (0.32, 0.6)}, {'text': 'e', 'timestamp': (0.66, 0.68)}, {'text': 'seleção', 'timestamp': (1.54, 1.92)}, {'text': 'de', 'timestamp': (2.0, 2.04)}, {'text': 'vestal', 'timestamp': (2.14, 2.76)}, {'text': 'são', 'timestamp': (2.96, 3.02)}, {'text': 'uma', 'timestamp': (3.1, 3.18)}, {'text': 'vontade', 'timestamp': (3.24, 3.6)}, {'text': 'de', 'timestamp': (3.74, 3.8)}, {'text': 'testes', 'timestamp': (3.92, 4.44)}, {'text': 'que', 'timestamp': (4.84, 4.92)}, {'text': 'medem', 'timestamp': (5.02, 5.36)}, {'text': 'a', 'timestamp': (5.44, 5.46)}, {'text': 'capacidade', 'timestamp': (5.52, 6.18)}, {'text': 'de', 'timestamp': (6.24, 6.3)}, {'text': 'vivi', 'timestamp': (6.52, 6.76)}];0,47058823529411764;0,42105263157894735;0,6045751633986928;0,24489795918367346
./audios/SP_EF_377_16.98447_21.73009.wav;16,98447;21,73009;então eu quero ver em que medida esse sujei::to consegue trabalhar:: em determina::da seção;então eu quero ver em que medida esse sujeito consegue trabalhar em determinada seção;4,745619999999999;e eu que adotem e medida eu fugi consegue trabalhar e ele nada sentar;;[{'text': 'e', 'timestamp': (0.0, 0.02)}, {'text': 'eu', 'timestamp': (0.12, 0.16)}, {'text': 'que', 'timestamp': (0.2, 0.28)}, {'text': 'adotem', 'timestamp': (0.34, 0.78)}, {'text': 'e', 'timestamp': (0.88, 0.9)}, {'text': 'medida', 'timestamp': (0.94, 1.52)}, {'text': 'eu', 'timestamp': (1.62, 1.68)}, {'text': 'fugi', 'timestamp': (1.88, 2.32)}, {'text': 'consegue', 'timestamp': (2.54, 2.94)}, {'text': 'trabalhar', 'timestamp': (3.04, 3.44)}, {'text': 'e', 'timestamp': (3.66, 3.68)}, {'text': 'ele', 'timestamp': (3.74, 3.88)}, {'text': 'nada', 'timestamp': (3.94, 4.18)}, {'text': 'sentar', 'timestamp': (4.2, 4.62)}];0,7857142857142857;0,7333333333333333;0,9183673469387755;0,35294117647058826
./audios/SP_EF_377_23.30089_25.0472.wav;23,30089;25,0472;então eu dou um teste de capacidade;então eu dou um teste de capacidade;1,7463100000000011;e tão oferecera cidade;;[{'text': 'e', 'timestamp': (0.04, 0.06)}, {'text': 'tão', 'timestamp': (0.12, 0.36)}, {'text': 'oferecera', 'timestamp': (0.44, 1.18)}, {'text': 'cidade', 'timestamp': (1.22, 1.52)}];1,0;1,0;1,0;0,5428571428571428
./audios/SP_EF_377_25.0472_34.07217.wav;25,0472;34,07217;verifico que ele:: não vai se sair muito bem porQUE... as:: tarefas do TESte são semelhantes às tarefas... da situação de trabalho;verifico que ele não vai se sair muito bem porque as tarefas do teste são semelhantes às tarefas da situação de trabalho;9,02497;ele fez com que ele não vai sair mopreme porque as tarefas de são semelhantes das tarefas da situação do trabalho;;[{'text': 'ele', 'timestamp': (0.04, 0.16)}, {'text': 'fez', 'timestamp': (0.26, 0.36)}, {'text': 'com', 'timestamp': (0.4, 0.48)}, {'text': 'que', 'timestamp': (0.56, 0.62)}, {'text': 'ele', 'timestamp': (0.68, 0.98)}, {'text': 'não', 'timestamp': (1.14, 1.22)}, {'text': 'vai', 'timestamp': (1.28, 1.34)}, {'text': 'sair', 'timestamp': (1.56, 1.74)}, {'text': 'mopreme', 'timestamp': (1.78, 2.32)}, {'text': 'porque', 'timestamp': (2.48, 2.78)}, {'text': 'as', 'timestamp': (3.56, 3.68)}, {'text': 'tarefas', 'timestamp': (3.82, 4.44)}, {'text': 'de', 'timestamp': (4.5, 4.84)}, {'text': 'são', 'timestamp': (5.46, 5.54)}, {'text': 'semelhantes', 'timestamp': (5.68, 6.36)}, {'text': 'das', 'timestamp': (6.48, 6.6)}, {'text': 'tarefas', 'timestamp': (6.68, 7.14)}, {'text': 'da', 'timestamp': (7.64, 7.7)}, {'text': 'situação', 'timestamp': (7.86, 8.28)}, {'text': 'do', 'timestamp': (8.34, 8.38)}, {'text': 'trabalho', 'timestamp': (8.46, 8.88)}];0,45454545454545453;0,4166666666666667;0,5757575757575758;0,21666666666666667
./audios/SP_EF_377_34.42548_35.94177.wav;34,42548;35,94177;então eu fico mais (tranquila);então eu fico mais tranquila;1,516289999999998;o lipomassagem do bom;;[{'text': 'o', 'timestamp': (0.14, 0.16)}, {'text': 'lipomassagem', 'timestamp': (0.24, 0.98)}, {'text': 'do', 'timestamp': (1.02, 1.2)}, {'text': 'bom', 'timestamp': (1.24, 1.36)}];1,0;1,0;1,0;0,7857142857142857
./audios/SP_EF_377_35.94177_38.26271.wav;35,94177;38,26271;então eu estou percebendo a ca-pa-cidade dele;então eu estou percebendo a capacidade dele;2,3209400000000002;o tom pensei e na capacidade;;[{'text': 'o', 'timestamp': (0.06, 0.08)}, {'text': 'tom', 'timestamp': (0.24, 0.36)}, {'text': 'pensei', 'timestamp': (0.46, 0.66)}, {'text': 'e', 'timestamp': (0.78, 0.8)}, {'text': 'na', 'timestamp': (0.84, 0.94)}, {'text': 'capacidade', 'timestamp': (1.04, 2.22)}];0,8571428571428571;0,8571428571428571;0,9761904761904762;0,5348837209302325
./audios/SP_EF_377_39.30777_42.48477.wav;39,30777;42,48477;agora eu posso... (querer medir) a realização dele;agora eu posso querer medir a realização dele;3,1769999999999996;agora eu gosto e a dedicação dele;;[{'text': 'agora', 'timestamp': (0.04, 0.24)}, {'text': 'eu', 'timestamp': (0.3, 0.36)}, {'text': 'gosto', 'timestamp': (0.48, 0.76)}, {'text': 'e', 'timestamp': (1.76, 1.78)}, {'text': 'a', 'timestamp': (1.84, 1.86)}, {'text': 'dedicação', 'timestamp': (1.98, 2.68)}, {'text': 'dele', 'timestamp': (2.82, 3.08)}];0,5;0,5;0,7142857142857143;0,37777777777777777
./audios/SP_EF_377_42.48477_43.2572.wav;42,48477;43,2572;no momento;no momento;0,77243;homem;;[{'text': 'homem', 'timestamp': (1.18, 1.46)}];1,0;1,0;1,0;0,7
