start_sec;end_sec;mark;duration
0,0;0,0048;...;0,0048
20,6794;37,50473;...;16,82533
37,94247;52,44112;...;14,498649999999998
52,81815;126,49178;...;73,67363
127,13566;831,22747;...;704,09181
831,44004;897,61986;...;66,17982000000006
897,61986;898,78682;((risos));1,1669600000000173
898,78682;916,51956;...;17,73273999999992
916,51956;919,25655;[((risos));2,7369899999999916
919,25655;962,11098;...;42,85443000000009
967,54775;1303,67508;...;336,12733000000003
1303,67508;1304,44688;((risos));0,7717999999999847
1304,44688;1463,75066;...;159,30377999999996
1464,58527;1500,14358;...;35,55830999999989
1506,30538;1506,42619;...;0,12080999999989217
1511,0075;1757,56078;...;246,5532800000001
1767,77113;1777,69433;...;9,923199999999952
1777,69433;1780,04208;[((risos));2,3477499999999054
1780,04208;1889,60401;...;109,56193000000007
1890,30342;1971,45805;...;81,15463
1971,45805;1972,12614;((risos));0,6680900000001202
1972,12614;2292,10866;...;319,9825199999998
2292,10866;2292,91154;((risos));0,8028800000001866
2292,91154;2316,01515;...;23,103610000000117
2316,80344;2322,17826;...;5,37482
2326,2085;2326,32259;...;0,11409000000003289
2328,63296;2415,7929;...;87,15994
2416,17992;2640,08;...;223,9000799999999
0,0;0,0048;...;0,0048
0,51825;0,77664;...;0,25839
3,06758;3,28181;...;0,21423000000000014
4,92778;5,3971;...;0,46931999999999974
10,804;11,17628;...;0,37227999999999994
14,0568;14,67617;...;0,61937
20,6794;37,50473;...;16,82533
37,94247;52,44112;...;14,498649999999998
52,81815;126,49178;...;73,67363
127,13566;831,22747;...;704,09181
831,44004;897,61986;...;66,17982000000006
897,61986;898,78682;((risos));1,1669600000000173
898,78682;916,51956;...;17,73273999999992
916,51956;919,25655;[((risos));2,7369899999999916
919,25655;962,11098;...;42,85443000000009
967,54775;1303,67508;...;336,12733000000003
1303,67508;1304,44688;((risos));0,7717999999999847
1304,44688;1463,75066;...;159,30377999999996
1464,58527;1500,14358;...;35,55830999999989
1502,64019;1502,73112;...;0,09092999999984386
1506,30538;1506,42619;...;0,12080999999989217
1511,0075;1757,56078;...;246,5532800000001
1764,43507;1765,2024;...;0,7673299999999017
1767,77113;1777,69433;...;9,923199999999952
1777,69433;1780,04208;[((risos));2,3477499999999054
1780,04208;1889,60401;...;109,56193000000007
1890,30342;1971,45805;...;81,15463
1971,45805;1972,12614;((risos));0,6680900000001202
1972,12614;2292,10866;...;319,9825199999998
2292,10866;2292,91154;((risos));0,8028800000001866
2292,91154;2316,01515;...;23,103610000000117
2316,80344;2322,17826;...;5,37482
2326,2085;2326,32259;...;0,11409000000003289
2328,63296;2415,7929;...;87,15994
2416,17992;2640,08;...;223,9000799999999
0,0;23,06906;...;23,06906
30,44399;31,27028;...;0,8262900000000002
37,36662;38,44933;...;1,0827100000000058
41,08527;42,75432;...;1,6690499999999986
49,11333;49,79157;...;0,6782400000000024
52,24612;53,61934;...;1,3732200000000034
60,96325;61,19775;...;0,23449999999999704
62,44135;64,68473;...;2,243380000000002
74,67897;76,07418;...;1,3952099999999916
108,88124;109,63302;...;0,7517799999999966
116,71429;117,97213;...;1,2578400000000016
130,99637;131,8614;...;0,8650299999999902
137,87333;139,10281;...;1,2294799999999952
144,59677;145,34451;...;0,7477400000000216
158,05104;158,27824;...;0,2272000000000105
162,41848;163,18889;...;0,7704099999999983
173,98941;175,24546;...;1,256050000000016
183,39416;184,57441;...;1,180250000000001
192,97792;193,88648;...;0,9085599999999943
198,37027;199,62716;...;1,2568899999999985
200,26523;200,65183;...;0,3865999999999872
214,25423;215,34597;...;1,0917399999999873
229,52866;230,96106;...;1,4324000000000012
239,39128;239,52944;...;0,13815999999999917
240,84319;242,12001;...;1,276820000000015
252,29952;254,80639;...;2,506869999999992
260,38232;261,01505;...;0,6327299999999809
279,3675;280,17808;...;0,8105800000000158
283,98801;285,54759;...;1,5595800000000395
330,29736;330,97662;...;0,6792599999999993
336,96726;338,18342;...;1,2161600000000021
346,48807;347,83087;...;1,342800000000011
362,09246;363,12038;...;1,0279199999999946
369,73885;371,01459;...;1,2757399999999848
373,42079;374,07493;...;0,654139999999984
382,18957;383,15203;...;0,9624600000000214
400,01296;400,32619;...;0,3132299999999759
403,9832;406,2519;...;2,268699999999967
414,63697;416,21559;...;1,5786200000000008
424,08897;424,95694;...;0,867969999999957
436,86756;438,50325;...;1,6356899999999541
444,50979;445,06114;...;0,5513500000000136
454,29492;455,19364;...;0,8987200000000257
457,38535;458,79273;...;1,4073799999999892
467,92694;470,04241;...;2,115470000000016
490,4758;491,19359;...;0,7177899999999795
492,93056;493,83046;...;0,8999000000000024
498,62566;499,6779;...;1,0522400000000403
518,90714;519,80726;...;0,9001200000000154
526,21247;527,29808;...;1,0856099999999742
531,1706;532,33125;...;1,1606499999999187
538,88789;539,34453;...;0,45663999999999305
542,08661;543,27166;...;1,1850500000000466
549,55809;550,30655;...;0,7484600000000228
565,74427;566,4869;...;0,7426299999999628
583,70674;584,06903;...;0,36229000000003
588,05;589,19637;...;1,1463700000000472
596,68469;597,14628;...;0,46159000000000106
598,48543;601,05766;...;2,572230000000104
607,79082;609,59913;...;1,8083099999998922
614,66973;616,28079;...;1,6110600000000659
619,76659;621,12056;...;1,353970000000004
635,72092;636,95399;...;1,233069999999998
638,95836;640,99851;...;2,0401500000000397
656,41994;657,24524;...;0,8252999999999702
661,8205;662,7307;...;0,910199999999918
677,06362;680,75012;...;3,6865000000000236
690,6151;691,74882;...;1,1337200000000394
703,4473;703,54368;...;0,09637999999995372
717,0911;718,015;...;0,9239000000000033
721,88009;723,26155;...;1,381460000000061
729,85963;731,15515;...;1,2955200000000104
738,23017;740,15481;...;1,924639999999954
753,85369;755,85729;...;2,003600000000006
757,58668;758,70948;...;1,1227999999999838
760,93039;761,72252;...;0,7921300000000429
789,31539;791,11796;...;1,8025700000000597
803,79094;804,64388;...;0,8529399999999896
806,59802;808,21416;...;1,616139999999973
820,56186;821,32497;...;0,7631099999999833
830,39651;832,19432;...;1,797809999999913
844,9325;847,24924;...;2,3167399999999816
861,19267;862,07684;...;0,8841699999999264
867,75666;870,45663;...;2,6999700000000075
875,94238;876,07401;...;0,1316300000000865
884,00843;884,26613;...;0,2576999999999998
884,7992;885,28257;...;0,4833699999999226
893,2036;894,18927;...;0,9856699999999137
897,61986;898,90885;...;1,2889900000000125
913,78374;914,40042;...;0,6166800000000876
917,76218;917,95906;...;0,19688000000007833
921,85799;923,36342;...;1,5054300000000467
930,74646;932,11924;...;1,3727800000000343
945,87855;946,80218;...;0,9236300000000028
959,92157;969,49355;...;9,571980000000053
997,12534;998,00026;...;0,8749199999999746
1008,45518;1010,03192;...;1,5767399999999725
1016,28858;1016,90908;...;0,6204999999999927
1042,87637;1043,51254;...;0,6361699999999928
1057,81801;1058,20816;...;0,3901499999999487
1082,95892;1083,97871;...;1,0197900000000573
1108,12787;1108,88563;...;0,757759999999962
1111,34133;1112,36256;...;1,0212300000000596
1120,78512;1121,40683;...;0,6217099999998936
1134,99224;1135,84252;...;0,8502799999998842
1157,917;1158,5267;...;0,6096999999999753
1161,13543;1161,72761;...;0,5921799999998711
1173,72044;1174,52167;...;0,8012300000000323
1186,84965;1187,71392;...;0,8642699999998058
1197,23967;1198,60733;...;1,3676600000001145
1206,15416;1206,62704;...;0,47288000000003194
1212,75509;1213,949;...;1,1939099999999598
1218,45586;1219,38948;...;0,933620000000019
1230,28752;1231,40083;...;1,1133099999999558
1244,06202;1244,90528;...;0,8432599999998729
1257,77009;1258,6031;...;0,8330100000000584
1277,98612;1278,53589;...;0,5497700000000805
1286,33181;1287,15981;...;0,8280000000002019
1294,31366;1295,24856;...;0,9348999999999705
1297,36369;1298,6482;...;1,2845100000001821
1303,23039;1304,69555;...;1,465159999999969
1319,48006;1319,87055;...;0,3904899999999998
1322,82;1323,03172;...;0,2117200000000139
1325,37388;1325,65853;...;0,28464999999982865
1332,70085;1333,8521;...;1,1512500000001182
1335,56382;1335,94821;...;0,3843899999999394
1339,69982;1340,19026;...;0,49044000000003507
1353,08859;1354,08505;...;0,9964599999998427
1365,169;1365,56505;...;0,3960499999998319
1374,16473;1374,78149;...;0,616760000000113
1379,25306;1380,27423;...;1,0211699999999837
1383,57311;1386,12525;...;2,5521400000000085
1391,86659;1393,19785;...;1,3312599999999293
1408,32025;1408,38173;...;0,06148000000007414
1410,92339;1411,64075;...;0,7173600000000988
