start_sec;end_sec;mark;text;duration
0,05869;6,01037;então nós vamos começar pela Pré-História... hoje:: exatamente pelo período do Paleolítico;então nós vamos começar pela préhistória hoje exatamente pelo período do paleolítico;5,95168
6,01037;9,03405;a arte... no período Paleolítico;a arte no período paleolítico;3,0236800000000006
10,02;15,39081;o Paleolítico é período... da Pedra Lascada... como vocês todos sabem não é?;o paleolítico é período da pedra lascada como vocês todos sabem não é;5,3708100000000005
16,17277;20,7986;e... tem uma duração de aproximadamente de seiscentos mil anos;e tem uma duração de aproximadamente de seiscentos mil anos;4,6258300000000006
21,4145;29,10882;seria exatamente... pegando a fase da evolução do homem... enquanto o homem sapiens;seria exatamente pegando a fase da evolução do homem enquanto o homem sapiens;7,694320000000001
29,38639;36,06649;que já deixou de ser macaco... passou... a usar a inteligência... a conseguir fazer coisas;que já deixou de ser macaco passou a usar a inteligência a conseguir fazer coisas;6,680100000000003
38,47988;46,44949;e como a gente vê é um período... eNORme... frente ao que a gente conhece da história humana;e como a gente vê é um período enorme frente ao que a gente conhece da história humana;7,969609999999996
46,7656;50,03817;seiscentos mil anos... é MUIto tempo;seiscentos mil anos é muito tempo;3,2725700000000018
52,41971;57,75536;as:: manifestações artísticas começaram a aparecer no Paleolítico Superior;as manifestações artísticas começaram a aparecer no paleolítico superior;5,335650000000001
59,08743;70,7821;especificamente no Período... Magdalense que é o último período do Paleolítico... e que vai abranger... aproximadamente de vinte mil... a doze mil antes de Cristo;especificamente no período magdalense que é o último período do paleolítico e que vai abranger aproximadamente de vinte mil a doze mil antes de cristo;11,694670000000002
72,83996;78,78552;então a gente... já limitou bastan::te nesse período extremamente vasto de seiscentos mil anos;então a gente já limitou bastante nesse período extremamente vasto de seiscentos mil anos;5,94556
79,23152;95,18275;embora... de vinte mil a doze mil... (quer dizer) praticamente oito mil anos... ainda seja... um período MUIto maiOR... do que... o que nós conhecemos... historicamente;embora de vinte mil a doze mil quer dizer praticamente oito mil anos ainda seja um período muito maior do que o que nós conhecemos historicamente;15,951229999999995
95,18275;98,49799;que abrange por volta de cinco mil antes de Cristo até hoje;que abrange por volta de cinco mil antes de cristo até hoje;3,315240000000003
98,49799;102,2227;portanto... por volta de sete mil anos... certo?;portanto por volta de sete mil anos certo;3,7247100000000017
102,63934;122,90566;então tudo o que a gente vai dizer a respeito desse período... é baseado em pesquisas arqueológicas... é baseado em pesquisas... etnográficas em pesquisas... no campo da ARte... mas uma série de coisas são suposições;então tudo o que a gente vai dizer a respeito desse período é baseado em pesquisas arqueológicas é baseado em pesquisas etnográficas em pesquisas no campo da arte mas uma série de coisas são suposições;20,266319999999993
123,51345;129,22301;se nós não podemos afirmar... categoricamente que as coisas se passaram assim;se nós não podemos afirmar categoricamente que as coisas se passaram assim;5,709559999999982
