start_sec;end_sec;mark;duration
0,0;0,05081;...;0,05081
6,39441;19,76615;...;13,371739999999999
19,76615;20,57893;((risos));0,8127800000000001
20,57893;27,61792;...;7,038990000000002
27,61792;27,99538;((risos));0,37745999999999924
27,99538;30,88746;...;2,89208
31,37657;51,62734;...;20,250769999999996
52,28077;52,58066;...;0,2998900000000049
57,1646;96,44;...;39,2754
96,74647;136,70123;...;39,95476000000001
138,4248;138,54522;...;0,12041999999999575
138,77854;144,50511;...;5,7265700000000095
144,50511;145,0547;[((risos));0,5495899999999949
145,0547;146,21293;...;1,1582300000000032
146,21293;149,20859;[((risos));2,9956599999999867
149,20859;156,0;...;6,791410000000013
156,84;163,25105;...;6,411049999999989
163,87256;172,37571;...;8,503150000000005
172,37571;172,92051;[((risos));0,5448000000000093
172,92051;201,56;...;28,639489999999995
202,04844;274,49169;...;72,44325
275,42727;312,39513;...;36,96785999999997
312,7136;327,6408;...;14,927200000000028
333,15988;333,7814;...;0,6215200000000323
335,41358;393,67669;...;58,26310999999998
393,67669;394,01301;((risos));0,3363200000000006
394,01301;395,15042;...;1,1374099999999885
395,15042;398,60004;((risos)) [comeu muito brigadeiro?;3,4496199999999817
398,60004;403,10591;...;4,505870000000016
403,92906;405,72849;...;1,7994300000000294
405,72849;406,87165;[((risos));1,1431599999999662
406,87165;437,68721;...;30,815560000000005
437,68721;438,12788;((riso));0,44067000000001144
438,12788;458,44;...;20,312119999999993
458,44;460,44;[((risos));2,0
460,44;462,34;a carinha dela ((risos));1,8999999999999773
462,34;478,30594;...;15,965940000000046
483,24475;515,28786;...;32,04311000000001
523,65405;612,43808;...;88,78403000000003
612,99298;648,65276;...;35,659779999999955
648,99045;650,16141;...;1,1709600000000364
655,0216;693,5804;...;38,55880000000002
693,97156;708,23985;...;14,268290000000093
708,73854;709,80771;...;1,0691700000000992
719,80578;775,68355;...;55,87776999999994
776,15691;779,064;...;2,9070899999999256
779,68;910,52552;...;130,84552000000008
910,52552;912,49155;[((risos));1,9660299999999324
912,49155;912,80303;...;0,31148000000007414
917,16;922,82694;...;5,666940000000068
922,82694;923,20122;((risos));0,37427999999999884
923,20122;931,28314;...;8,081919999999968
931,6;943,98734;...;12,387339999999995
943,98734;944,83455;[((risos));0,8472100000000182
944,83455;1147,64886;...;202,81430999999998
1156,77903;1157,15888;...;0,3798500000000331
1159,86576;1184,3186;...;24,45284000000015
1184,3186;1184,90684;[( );0,5882400000000416
1184,90684;1199,11557;;14,208729999999832
1202,77922;1204,6719;...;1,892680000000155
1204,6719;1205,64513;[((risos));0,9732300000000578
1205,64513;1405,31093;...;199,6658
1410,212;1431,11313;...;20,901129999999966
1435,66394;1480,34359;...;44,67965000000004
1480,64635;2013,33965;...;532,6932999999999
2021,81756;2060,87528;...;39,057720000000245
2063,3918;2063,78722;...;0,39542000000028565
2065,8105;2110,50032;...;44,689820000000054
2110,50032;2111,22615;[((risos));0,7258299999998599
2111,22615;2130,18227;...;18,956119999999828
2130,52355;2134,3162;...;3,7926500000003216
2134,3162;2134,87348;((risos));0,5572799999999916
2134,87348;2175,45918;...;40,58569999999963
2175,45918;2176,43274;[((risos));0,9735600000003615
2176,43274;2203,64;...;27,20725999999968
0,0;0,05081;...;0,05081
3,05408;3,40165;...;0,34757000000000016
6,39441;19,76615;...;13,371739999999999
19,76615;20,57893;((risos));0,8127800000000001
20,57893;27,61792;...;7,038990000000002
27,61792;27,99538;((risos));0,37745999999999924
27,99538;30,88746;...;2,89208
31,37657;51,62734;...;20,250769999999996
52,28077;52,58066;...;0,2998900000000049
57,1646;96,44;...;39,2754
96,74647;136,70123;...;39,95476000000001
138,4248;138,54522;...;0,12041999999999575
138,77854;144,50511;...;5,7265700000000095
144,50511;145,0547;[((risos));0,5495899999999949
145,0547;146,21293;...;1,1582300000000032
146,21293;149,20859;[((risos));2,9956599999999867
149,20859;156,0;...;6,791410000000013
156,84;163,25105;...;6,411049999999989
163,87256;172,37571;...;8,503150000000005
172,37571;172,92051;[((risos));0,5448000000000093
172,92051;201,56;...;28,639489999999995
202,04844;274,49169;...;72,44325
275,42727;312,39513;...;36,96785999999997
312,7136;327,6408;...;14,927200000000028
329,41425;329,5677;...;0,15345000000002074
333,15988;333,7814;...;0,6215200000000323
335,41358;393,67669;...;58,26310999999998
393,67669;394,01301;((risos));0,3363200000000006
394,01301;395,15042;...;1,1374099999999885
395,15042;397,50071;((risos));2,3502900000000295
398,60004;403,10591;...;4,505870000000016
403,92906;405,72849;...;1,7994300000000294
405,72849;406,87165;[((risos));1,1431599999999662
406,87165;437,68721;...;30,815560000000005
437,68721;438,12788;((riso));0,44067000000001144
438,12788;458,44;...;20,312119999999993
458,44;460,44;[((risos));2,0
461,73663;462,34;((risos));0,603369999999984
462,34;478,30594;...;15,965940000000046
483,24475;515,28786;...;32,04311000000001
519,76034;520,11067;...;0,3503299999999854
523,65405;612,43808;...;88,78403000000003
612,99298;648,65276;...;35,659779999999955
648,99045;650,16141;...;1,1709600000000364
654,01791;654,27712;...;0,2592099999999391
655,0216;693,5804;...;38,55880000000002
693,97156;708,23985;...;14,268290000000093
708,73854;709,80771;...;1,0691700000000992
719,80578;775,68355;...;55,87776999999994
776,15691;779,064;...;2,9070899999999256
779,68;910,52552;...;130,84552000000008
910,52552;912,49155;[((risos));1,9660299999999324
912,49155;912,80303;...;0,31148000000007414
917,16;922,82694;...;5,666940000000068
922,82694;923,20122;((risos));0,37427999999999884
923,20122;931,28314;...;8,081919999999968
931,6;943,98734;...;12,387339999999995
943,98734;944,83455;[((risos));0,8472100000000182
944,83455;1147,64886;...;202,81430999999998
1149,4116;1149,56689;...;0,15529000000015003
1151,10394;1151,69236;...;0,5884200000000419
1156,77903;1157,15888;...;0,3798500000000331
1159,86576;1184,3186;...;24,45284000000015
1184,3186;1184,90684;[( );0,5882400000000416
1184,90684;1199,11557;...;14,208729999999832
1202,77922;1204,6719;...;1,892680000000155
1204,6719;1205,64513;[((risos));0,9732300000000578
1205,64513;1405,31093;...;199,6658
1407,52767;1408,07908;...;0,5514100000000326
1410,212;1431,11313;...;20,901129999999966
1435,66394;1480,34359;...;44,67965000000004
1480,64635;2013,33965;...;532,6932999999999
2017,41591;2017,77604;...;0,3601300000000265
2021,81756;2060,87528;...;39,057720000000245
2063,3918;2063,78722;...;0,39542000000028565
2065,8105;2110,50032;...;44,689820000000054
2110,50032;2111,22615;[((risos));0,7258299999998599
2111,22615;2130,18227;...;18,956119999999828
2130,52355;2134,3162;...;3,7926500000003216
2134,3162;2134,87348;((risos));0,5572799999999916
2134,87348;2175,45918;...;40,58569999999963
2175,45918;2176,43274;[((risos));0,9735600000003615
2176,43274;2203,64;...;27,20725999999968
0,0;99,52;...;99,52
102,31095;103,93705;...;1,6260999999999939
105,09783;145,0547;...;39,956869999999995
145,0547;145,53109;[((risos));0,4763900000000092
145,53109;172,13653;...;26,605439999999987
173,68056;220,53813;...;46,85756999999998
220,90011;221,27676;...;0,3766499999999837
227,99478;278,97265;...;50,977869999999996
281,04034;288,2506;...;7,210260000000005
288,52;314,95217;...;26,432170000000042
323,75022;384,55633;...;60,80610999999999
384,79212;399,65034;...;14,858220000000017
400,38323;401,46315;...;1,0799199999999587
402,15391;402,91595;...;0,7620400000000132
404,0165;405,72849;...;1,7119900000000143
405,72849;406,87165;[((risos));1,1431599999999662
406,87165;438,32419;...;31,45254
438,64269;438,91568;...;0,27298999999999296
