path;start_sec;end_sec;mark;sentence;duration;prediction;phones;timestamps;wer;mer;wil;cer
./audios/SP_D2_255_0.35756_5.10365.wav;0,35756;5,10365;bem nós gostaríamos de começar esta nossa conversa falando sobre transportes e viagens;bem nós gostaríamos de começar esta nossa conversa falando sobre transportes e viagens;4,74609;bem nós gostaríamos de começar esta nossa conversa falando sobre transportes e viagens;benaskostadɪmdɪkomɪsarjɛstanɔsakomvɛʁsafaləndosobdtranspɔrtɪzɪviːaʒɛns;[{'text': 'bem', 'timestamp': (0.06, 0.14)}, {'text': 'nós', 'timestamp': (0.22, 0.34)}, {'text': 'gostaríamos', 'timestamp': (0.42, 0.86)}, {'text': 'de', 'timestamp': (0.92, 0.96)}, {'text': 'começar', 'timestamp': (1.02, 1.36)}, {'text': 'esta', 'timestamp': (1.48, 1.64)}, {'text': 'nossa', 'timestamp': (1.74, 1.92)}, {'text': 'conversa', 'timestamp': (2.0, 2.5)}, {'text': 'falando', 'timestamp': (2.62, 2.92)}, {'text': 'sobre', 'timestamp': (3.0, 3.2)}, {'text': 'transportes', 'timestamp': (3.28, 3.88)}, {'text': 'e', 'timestamp': (3.94, 3.96)}, {'text': 'viagens', 'timestamp': (4.04, 4.58)}];0,0;0,0;0,0;0,0
./audios/SP_D2_255_59.33871_59.61849.wav;59,33871;59,61849;uhum;aham;0,27978000000000236;ah;;[{'text': 'ah', 'timestamp': (1.0, 1.06)}];1,0;1,0;1,0;0,5
./audios/SP_D2_255_105.66336_113.63296.wav;105,66336;113,63296;eu gostaria de saber como o:: qual é o o meio de transporte que o senhor se utiliza... o professor Rui o professor Celso para... viajar;eu gostaria de saber como o qual é o o meio de transporte que o senhor se utiliza o professor rui o professor celso para viajar;7,9696;eu gostaria de saber como qual o meio de transporte que o senhor se utiliza o professor ru professor celso pra viajar;evosededsabeʁkoməokwawuumeodtranspɔʁtksiɲorsutilizaoprofɛsorhujprofesorsɛlsopravjaʒa;[{'text': 'eu', 'timestamp': (0.04, 0.08)}, {'text': 'gostaria', 'timestamp': (0.12, 0.38)}, {'text': 'de', 'timestamp': (0.42, 0.46)}, {'text': 'saber', 'timestamp': (0.52, 0.76)}, {'text': 'como', 'timestamp': (0.88, 1.04)}, {'text': 'qual', 'timestamp': (1.66, 1.78)}, {'text': 'o', 'timestamp': (2.08, 2.1)}, {'text': 'meio', 'timestamp': (2.22, 2.42)}, {'text': 'de', 'timestamp': (2.48, 2.52)}, {'text': 'transporte', 'timestamp': (2.6, 3.18)}, {'text': 'que', 'timestamp': (3.24, 3.32)}, {'text': 'o', 'timestamp': (3.34, 3.36)}, {'text': 'senhor', 'timestamp': (3.4, 3.58)}, {'text': 'se', 'timestamp': (3.66, 3.72)}, {'text': 'utiliza', 'timestamp': (3.78, 4.36)}, {'text': 'o', 'timestamp': (5.18, 5.2)}, {'text': 'professor', 'timestamp': (5.26, 5.66)}, {'text': 'ru', 'timestamp': (5.78, 5.84)}, {'text': 'professor', 'timestamp': (5.98, 6.34)}, {'text': 'celso', 'timestamp': (6.48, 6.8)}, {'text': 'pra', 'timestamp': (7.0, 7.14)}, {'text': 'viajar', 'timestamp': (7.48, 7.84)}];0,23076923076923078;0,23076923076923078;0,30069930069930073;0,07874015748031496
./audios/SP_D2_255_114.05838_118.91525.wav;114,05838;118,91525;coloca... coloca a família no carro... e vai viajar;coloca coloca a família no carro e vai viajar;4,856870000000001;loca coloca a família no carro e vai viajar;lɔkkolɔkafamiljanukavoevajvjɛʒa;[{'text': 'loca', 'timestamp': (0.08, 0.3)}, {'text': 'coloca', 'timestamp': (1.7, 1.98)}, {'text': 'a', 'timestamp': (2.02, 2.04)}, {'text': 'família', 'timestamp': (2.12, 2.48)}, {'text': 'no', 'timestamp': (2.54, 2.6)}, {'text': 'carro', 'timestamp': (2.7, 3.06)}, {'text': 'e', 'timestamp': (4.0, 4.02)}, {'text': 'vai', 'timestamp': (4.14, 4.22)}, {'text': 'viajar', 'timestamp': (4.32, 4.66)}];0,1111111111111111;0,1111111111111111;0,2098765432098766;0,044444444444444446
./audios/SP_D2_255_119.02916_121.07722.wav;119,02916;121,07722;o senhor usa um outro meio de transporte?;o senhor usa um outro meio de transporte;2,0480599999999924;o senhor usa um outro meio de transporte;sɪŋorgzawotrmiːldtranspaːrtɪ;[{'text': 'o', 'timestamp': (0.02, 0.04)}, {'text': 'senhor', 'timestamp': (0.1, 0.3)}, {'text': 'usa', 'timestamp': (0.42, 0.58)}, {'text': 'um', 'timestamp': (0.66, 0.7)}, {'text': 'outro', 'timestamp': (0.76, 0.92)}, {'text': 'meio', 'timestamp': (0.98, 1.08)}, {'text': 'de', 'timestamp': (1.14, 1.18)}, {'text': 'transporte', 'timestamp': (1.26, 1.94)}];0,0;0,0;0,0;0,0
./audios/SP_D2_255_409.16256_410.10593.wav;409,16256;410,10593;raridade né?;raridade né;0,9433700000000158;caridade né;mditaːdn;[{'text': 'caridade', 'timestamp': (1.0, 1.58)}, {'text': 'né', 'timestamp': (1.7, 1.78)}];0,5;0,5;0,75;0,09090909090909091
./audios/SP_D2_255_410.6319_412.72782.wav;410,6319;412,72782;agora outros meios de transporte;agora outros meios de transporte;2,095920000000035;agora outros meios de transporte;abaraoltrosmejosdɪtransportiː;[{'text': 'agora', 'timestamp': (0.06, 0.28)}, {'text': 'outros', 'timestamp': (0.42, 0.76)}, {'text': 'meios', 'timestamp': (0.84, 1.04)}, {'text': 'de', 'timestamp': (1.12, 1.16)}, {'text': 'transporte', 'timestamp': (1.24, 2.0)}];0,0;0,0;0,0;0,0
./audios/SP_D2_255_412.93909_415.22945.wav;412,93909;415,22945;vocês se utilizam de alguns meios de transportes;vocês se utilizam de alguns meios de transportes;2,290359999999964;vocês se utilizam de alguns meios de transporte;voseseutilizandalgumzmejosdetranspɔt;[{'text': 'vocês', 'timestamp': (0.06, 0.24)}, {'text': 'se', 'timestamp': (0.3, 0.36)}, {'text': 'utilizam', 'timestamp': (0.42, 0.74)}, {'text': 'de', 'timestamp': (0.8, 0.86)}, {'text': 'alguns', 'timestamp': (0.92, 1.16)}, {'text': 'meios', 'timestamp': (1.28, 1.46)}, {'text': 'de', 'timestamp': (1.54, 1.58)}, {'text': 'transporte', 'timestamp': (1.66, 2.22)}];0,125;0,125;0,234375;0,020833333333333332
./audios/SP_D2_255_415.22945_420.21351.wav;415,22945;420,21351;agora existem OUtros... que vocês conhecem né?... por ma::r;agora existem outros que vocês conhecem né por mar;4,9840599999999995;agora existem outros que vocês conhecem né por mar;zabadaɪziːstɪŋoutruskɪposɪskoɲɛsɪnpurmaːr;[{'text': 'agora', 'timestamp': (0.1, 0.3)}, {'text': 'existem', 'timestamp': (0.42, 0.86)}, {'text': 'outros', 'timestamp': (1.12, 1.6)}, {'text': 'que', 'timestamp': (2.14, 2.22)}, {'text': 'vocês', 'timestamp': (2.28, 2.52)}, {'text': 'conhecem', 'timestamp': (2.64, 3.1)}, {'text': 'né', 'timestamp': (3.16, 3.24)}, {'text': 'por', 'timestamp': (3.88, 3.98)}, {'text': 'mar', 'timestamp': (4.3, 4.42)}];0,0;0,0;0,0;0,0
./audios/SP_D2_255_556.28419_560.40133.wav;556,28419;560,40133;agora e:: e as conduções... aqui em São Paulo... por exemplo?;agora e e as conduções aqui em são paulo por exemplo;4,117140000000063;agora e e as condições aqui em são paulo por exemplo;agwaʁaiaskondusuɔsakinsopalopodezenke;[{'text': 'agora', 'timestamp': (0.06, 0.34)}, {'text': 'e', 'timestamp': (0.54, 0.56)}, {'text': 'e', 'timestamp': (0.84, 0.86)}, {'text': 'as', 'timestamp': (0.98, 1.1)}, {'text': 'condições', 'timestamp': (1.22, 1.88)}, {'text': 'aqui', 'timestamp': (2.18, 2.34)}, {'text': 'em', 'timestamp': (2.4, 2.44)}, {'text': 'são', 'timestamp': (2.52, 2.62)}, {'text': 'paulo', 'timestamp': (2.78, 3.16)}, {'text': 'por', 'timestamp': (3.36, 3.44)}, {'text': 'exemplo', 'timestamp': (3.52, 4.0)}];0,09090909090909091;0,09090909090909091;0,17355371900826455;0,019230769230769232
