path;start_sec;end_sec;mark;sentence;duration;prediction;phones;timestamps;wer;mer;wil;cer
./audios/SP_EF_388_0.16941_10.96463.wav;0,16941;10,96463;(... ) através do mecanismo de multiplicação... ao emprestaremos éh:::... o dinheiro que os depositantes... deixam no banco;através do mecanismo de multiplicação ao emprestaremos eh o dinheiro que os depositantes deixam no banco;10,79522;aveida visso de multiplicação ao inprestarem os eh o dinheiro que o degositantes dejuva;akatazodəmnkkikmuupkasoabɪstarɾibusudiɡerbudeboskəsdeʃmko;[{'text': 'aveida', 'timestamp': (0.16, 0.78)}, {'text': 'visso', 'timestamp': (0.86, 1.16)}, {'text': 'de', 'timestamp': (1.24, 1.3)}, {'text': 'multiplicação', 'timestamp': (1.4, 2.2)}, {'text': 'ao', 'timestamp': (3.34, 3.4)}, {'text': 'inprestarem', 'timestamp': (3.5, 4.26)}, {'text': 'os', 'timestamp': (4.62, 4.78)}, {'text': 'eh', 'timestamp': (5.32, 5.38)}, {'text': 'o', 'timestamp': (7.52, 7.54)}, {'text': 'dinheiro', 'timestamp': (7.62, 8.12)}, {'text': 'que', 'timestamp': (8.2, 8.28)}, {'text': 'o', 'timestamp': (8.32, 8.34)}, {'text': 'degositantes', 'timestamp': (8.36, 9.26)}, {'text': 'dejuva', 'timestamp': (9.82, 10.38)}];0,625;0,5882352941176471;0,78125;0,28846153846153844
./audios/SP_EF_388_12.93886_17.95124.wav;12,93886;17,95124;bom hoje então a gente vão começar... demanda de... moeda;bom hoje então a gente vão começar demanda de moeda;5,0123799999999985;bom hoje então a gente vai comensar demanda a ter moeda;boosstosintufanepesadeɡnandatimega;[{'text': 'bom', 'timestamp': (0.2, 0.28)}, {'text': 'hoje', 'timestamp': (0.4, 0.64)}, {'text': 'então', 'timestamp': (0.72, 0.88)}, {'text': 'a', 'timestamp': (0.98, 1.0)}, {'text': 'gente', 'timestamp': (1.06, 1.22)}, {'text': 'vai', 'timestamp': (1.3, 1.4)}, {'text': 'comensar', 'timestamp': (1.5, 1.92)}, {'text': 'demanda', 'timestamp': (2.64, 3.1)}, {'text': 'a', 'timestamp': (3.16, 3.18)}, {'text': 'ter', 'timestamp': (3.26, 3.34)}, {'text': 'moeda', 'timestamp': (4.32, 4.74)}];0,4;0,36363636363636365;0,5545454545454546;0,1568627450980392
./audios/SP_EF_388_18.87128_25.96116.wav;18,87128;25,96116;a gente quer saber agora... quais as razões que faz:: que fazem com que... ah;a gente quer saber agora quais as razões que faz que fazem com que ah;7,089880000000001;a gente recaber agora quais essas razões se faze fazem dicutir ah;əʃindikɛsabeɡoɑkwajsɑsrasoləspaiuʃpakukiə;[{'text': 'a', 'timestamp': (0.04, 0.06)}, {'text': 'gente', 'timestamp': (0.12, 0.34)}, {'text': 'recaber', 'timestamp': (0.44, 0.88)}, {'text': 'agora', 'timestamp': (1.0, 1.44)}, {'text': 'quais', 'timestamp': (2.6, 2.82)}, {'text': 'essas', 'timestamp': (2.88, 3.14)}, {'text': 'razões', 'timestamp': (3.22, 3.68)}, {'text': 'se', 'timestamp': (3.8, 3.9)}, {'text': 'faze', 'timestamp': (4.0, 4.26)}, {'text': 'fazem', 'timestamp': (5.0, 5.24)}, {'text': 'dicutir', 'timestamp': (5.32, 5.7)}, {'text': 'ah', 'timestamp': (6.52, 6.58)}];0,5333333333333333;0,5333333333333333;0,7277777777777777;0,2898550724637681
./audios/SP_EF_388_26.42325_27.9183.wav;26,42325;27,9183;--(estou) meio preocupado (com o gravador)--;estou meio preocupado com o gravador;1,495049999999999;munta uma e;maː;[{'text': 'munta', 'timestamp': (0.06, 0.36)}, {'text': 'uma', 'timestamp': (0.6, 0.72)}, {'text': 'e', 'timestamp': (0.88, 0.9)}];1,0;1,0;1,0;0,8611111111111112
./audios/SP_EF_388_29.77434_30.84132.wav;29,77434;30,84132;(faz fazem);faz fazem;1,066980000000001;mas faze nã;maspa;[{'text': 'mas', 'timestamp': (0.1, 0.38)}, {'text': 'faze', 'timestamp': (0.5, 0.82)}, {'text': 'nã', 'timestamp': (0.9, 0.96)}];1,5;1,0;1,0;0,5555555555555556
./audios/SP_EF_388_32.3506_43.36196.wav;32,3506;43,36196;éh:::... ah... quais as razões que levam as pessoas a... demandarem moeda a procurarem moeda a guarDArem moeda;eh ah quais as razões que levam as pessoas a demandarem moeda a procurarem moeda a guardarem moeda;11,011360000000003;eh eh quais sas ações que devam a sidesuasa emantarem noeta a proscurar em noeta a guartar em noeta;wɛlkwajsusaswusitekɔssuwasatimontaniwetaaputudrainwetatakwatalnweta;[{'text': 'eh', 'timestamp': (0.08, 0.12)}, {'text': 'eh', 'timestamp': (2.44, 2.48)}, {'text': 'quais', 'timestamp': (3.44, 3.68)}, {'text': 'sas', 'timestamp': (3.76, 3.9)}, {'text': 'ações', 'timestamp': (4.02, 4.44)}, {'text': 'que', 'timestamp': (4.52, 4.62)}, {'text': 'devam', 'timestamp': (4.66, 4.92)}, {'text': 'a', 'timestamp': (4.96, 4.98)}, {'text': 'sidesuasa', 'timestamp': (5.04, 5.84)}, {'text': 'emantarem', 'timestamp': (6.64, 7.3)}, {'text': 'noeta', 'timestamp': (7.42, 7.9)}, {'text': 'a', 'timestamp': (8.08, 8.1)}, {'text': 'proscurar', 'timestamp': (8.18, 8.62)}, {'text': 'em', 'timestamp': (8.76, 8.8)}, {'text': 'noeta', 'timestamp': (8.88, 9.28)}, {'text': 'a', 'timestamp': (9.44, 9.46)}, {'text': 'guartar', 'timestamp': (9.54, 10.16)}, {'text': 'em', 'timestamp': (10.32, 10.36)}, {'text': 'noeta', 'timestamp': (10.42, 10.88)}];0,8333333333333334;0,7894736842105263;0,9532163742690059;0,23469387755102042
./audios/SP_EF_388_43.7582_45.00408.wav;43,7582;45,00408;a moeda como tal;a moeda como tal;1,2458799999999997;a poeta com notau;abtakuutaː;[{'text': 'a', 'timestamp': (0.04, 0.06)}, {'text': 'poeta', 'timestamp': (0.12, 0.44)}, {'text': 'com', 'timestamp': (0.54, 0.62)}, {'text': 'notau', 'timestamp': (0.68, 0.96)}];0,75;0,75;0,9375;0,375
./audios/SP_EF_388_46.33302_55.61684.wav;46,33302;55,61684;o que... por que as pessoas retêm moeda ao invés... de:: comprar títulos... comprar artigos comprar imóveis;o que por que as pessoas retêm moeda ao invés de comprar títulos comprar artigos comprar imóveis;9,283820000000006;o que com que as pessoas vetem moeca ao inprese e comprar títulos comprar artilos oumars móveis;ukikukistesuworetemoɛkaamprɛsioraipulusoxaatikomannɔɡɛs;[{'text': 'o', 'timestamp': (0.02, 0.06)}, {'text': 'que', 'timestamp': (0.16, 0.24)}, {'text': 'com', 'timestamp': (0.74, 0.82)}, {'text': 'que', 'timestamp': (0.92, 1.0)}, {'text': 'as', 'timestamp': (1.1, 1.16)}, {'text': 'pessoas', 'timestamp': (1.26, 1.76)}, {'text': 'vetem', 'timestamp': (1.94, 2.28)}, {'text': 'moeca', 'timestamp': (2.48, 3.02)}, {'text': 'ao', 'timestamp': (3.36, 3.44)}, {'text': 'inprese', 'timestamp': (3.58, 4.26)}, {'text': 'e', 'timestamp': (4.88, 4.9)}, {'text': 'comprar', 'timestamp': (5.16, 5.46)}, {'text': 'títulos', 'timestamp': (5.7, 6.2)}, {'text': 'comprar', 'timestamp': (6.82, 7.2)}, {'text': 'artilos', 'timestamp': (7.5, 8.08)}, {'text': 'oumars', 'timestamp': (8.22, 8.54)}, {'text': 'móveis', 'timestamp': (8.62, 9.14)}];0,47058823529411764;0,47058823529411764;0,7197231833910034;0,17708333333333334
./audios/SP_EF_388_56.14394_61.7668.wav;56,14394;61,7668;o que faz com que num determinado instante de tempo as pessoas tenham moEda::... no bolso;o que faz com que num determinado instante de tempo as pessoas tenham moeda no bolso;5,622860000000003;o que fate que nodotem jábstante de tem você só seomoera do bolso;ikwahibudodeelamsitobiteoseswasiŋoɛaduboʃ;[{'text': 'o', 'timestamp': (0.04, 0.06)}, {'text': 'que', 'timestamp': (0.12, 0.2)}, {'text': 'fate', 'timestamp': (0.38, 0.74)}, {'text': 'que', 'timestamp': (1.12, 1.18)}, {'text': 'nodotem', 'timestamp': (1.7, 2.0)}, {'text': 'jábstante', 'timestamp': (2.12, 2.66)}, {'text': 'de', 'timestamp': (2.72, 2.78)}, {'text': 'tem', 'timestamp': (2.84, 2.94)}, {'text': 'você', 'timestamp': (3.04, 3.24)}, {'text': 'só', 'timestamp': (3.38, 3.44)}, {'text': 'seomoera', 'timestamp': (3.62, 4.32)}, {'text': 'do', 'timestamp': (4.78, 4.84)}, {'text': 'bolso', 'timestamp': (4.96, 5.46)}];0,6875;0,6875;0,8798076923076923;0,44047619047619047
./audios/SP_EF_388_62.36738_66.88284.wav;62,36738;66,88284;ou seja quais os motivos que explicam a demanda de... moeda;ou seja quais os motivos que explicam a demanda de moeda;4,5154600000000045;ou seja quais os sofinquess ficam a demanda de o eta;osesawasuwiskwatmontadewɛ;[{'text': 'ou', 'timestamp': (0.04, 0.1)}, {'text': 'seja', 'timestamp': (0.2, 0.4)}, {'text': 'quais', 'timestamp': (0.58, 0.84)}, {'text': 'os', 'timestamp': (0.94, 0.98)}, {'text': 'sofinquess', 'timestamp': (1.04, 1.8)}, {'text': 'ficam', 'timestamp': (1.96, 2.22)}, {'text': 'a', 'timestamp': (2.32, 2.34)}, {'text': 'demanda', 'timestamp': (2.4, 2.86)}, {'text': 'de', 'timestamp': (3.02, 3.08)}, {'text': 'o', 'timestamp': (3.96, 3.98)}, {'text': 'eta', 'timestamp': (4.1, 4.4)}];0,45454545454545453;0,4166666666666667;0,5950413223140496;0,25
