start_sec;end_sec;mark;duration
0,0;0,07518;...;0,07518
4,49154;4,74103;...;0,24949000000000066
10,68271;15,45106;...;4,76835
15,45106;16,98364;((risos));1,5325800000000012
16,98364;67,74963;...;50,765989999999995
67,74963;68,81257;[((risos));1,0629399999999976
68,81257;218,67436;...;149,86179
231,75892;272,67808;...;40,91916000000003
276,29907;276,92896;...;0,6298900000000458
285,66675;370,24263;...;84,57588000000004
370,66255;372,08;...;1,417449999999974
380,95491;460,5326;...;79,57769000000002
467,94;538,23855;...;70,29855000000003
544,54169;545,77462;...;1,2329300000000103
554,49702;591,99272;...;37,49569999999994
597,13075;678,94684;...;81,81608999999992
686,81328;718,62974;...;31,816460000000006
718,94258;738,23197;...;19,289390000000026
742,41274;757,40552;...;14,992780000000039
760,46884;813,93998;...;53,47113999999999
820,15163;857,47345;...;37,32182
861,13878;893,62562;...;32,48684000000003
893,97387;1010,81688;...;116,84300999999994
1016,2093;1035,89997;...;19,690669999999955
1041,44384;1129,7738;...;88,32996000000003
1138,95998;1140,92663;...;1,966649999999845
1151,68876;1151,86527;...;0,1765100000000075
1162,80174;1166,4628;...;3,6610599999999067
1172,37339;1212,88909;...;40,515699999999924
1217,21763;1245,48544;...;28,267809999999827
1245,98521;1248,7;...;2,7147899999999936
1263,31528;1324,73795;...;61,422669999999925
1335,70222;1348,0357;...;12,333480000000009
1348,54535;1368,92961;...;20,384259999999813
1368,92961;1369,64031;((risos));0,710700000000088
1369,64031;1403,06164;...;33,4213299999999
1403,50115;1404,70546;...;1,2043099999998503
1410,20514;1461,29732;...;51,09217999999987
1468,04895;1519,63036;...;51,581410000000005
1526,60188;1527,46101;...;0,8591300000000501
1534,15523;1569,55739;...;35,40215999999987
1570,01749;1610,73892;...;40,721430000000055
1611,09887;1705,38589;...;94,28701999999998
1705,78413;1748,87032;...;43,08618999999999
1760,54831;1761,29065;...;0,7423400000000129
1772,12;1818,38222;...;46,26222000000007
1818,38222;1818,91191;((risos));0,5296900000000733
1818,91191;1890,51609;...;71,60418000000004
1897,5;1929,91576;...;32,41576000000009
1930,28307;1938,53893;...;8,255859999999984
1945,33715;1982,46795;...;37,13079999999991
1982,46795;1982,93517;[certo;0,4672199999999975
1982,93517;1999,11605;...;16,180880000000116
1999,48531;2008,29364;...;8,808330000000069
2016,07745;2023,16832;...;7,090869999999995
2023,69582;2078,89408;...;55,19826000000012
2079,18044;2090,44761;...;11,267170000000078
2090,636;2092,13881;...;1,502809999999954
2095,87592;2103,05938;...;7,183460000000196
2104,2;2223,41431;...;119,2143100000003
2223,76096;2225,76622;...;2,0052599999999074
2226,3088;2226,77602;...;0,4672199999999975
2231,21139;2231,76151;...;0,5501199999998789
2239,87582;2259,73528;...;19,85945999999967
2260,37583;2387,09245;...;126,71662000000015
2387,09245;2387,40896;[(é);0,31651000000010754
2387,40896;2392,74362;...;5,334659999999985
2392,74362;2393,25605;((risos));0,5124299999997675
2393,25605;2405,25958;...;12,003529999999955
