start_sec;end_sec;mark;duration
0,0;0,05869;...;0,05869
9,03405;10,02;...;0,985949999999999
15,39081;16,17277;...;0,7819599999999998
20,7986;21,4145;...;0,6158999999999999
29,10882;29,38639;...;0,2775699999999972
36,06649;38,47988;...;2,4133899999999997
46,44949;46,7656;...;0,3161100000000019
50,03817;52,41971;...;2,381540000000001
57,75536;59,08743;...;1,3320699999999945
70,7821;72,83996;...;2,057860000000005
78,78552;79,23152;...;0,44599999999999795
102,2227;102,63934;...;0,416640000000001
122,90566;123,51345;...;0,6077900000000085
129,22301;129,78874;...;0,5657300000000021
143,75637;144,61777;...;0,8614000000000033
152,59838;153,93732;...;1,338940000000008
164,48661;165,55117;...;1,0645600000000002
177,04587;180,3502;...;3,304329999999993
185,64666;186,11485;...;0,4681899999999928
188,30113;190,88156;...;2,580430000000007
200,6521;201,03251;...;0,3804100000000119
211,36574;212,27287;...;0,9071300000000235
235,53877;238,87863;...;3,3398599999999874
243,61261;245,32865;...;1,7160400000000209
258,16063;261,27169;...;3,111059999999952
273,23857;274,31619;...;1,0776200000000244
284,88869;285,44974;...;0,5610500000000229
288,05965;290,27766;...;2,2180100000000493
293,01452;295,09605;...;2,0815299999999866
301,89911;302,60778;...;0,7086699999999837
305,21474;306,96446;...;1,749719999999968
312,16866;313,57999;...;1,4113300000000208
316,32867;318,24258;...;1,9139099999999871
318,80648;320,7462;...;1,9397199999999657
338,94491;341,62272;...;2,6778100000000222
357,85924;358,36114;...;0,5018999999999778
363,99277;365,63011;...;1,6373399999999947
372,36936;372,9126;...;0,5432400000000257
379,79271;383,82853;...;4,035820000000001
391,20026;392,20465;...;1,0043900000000008
396,50628;397,18294;...;0,6766599999999698
414,46946;415,11908;...;0,6496199999999703
421,28509;422,51555;...;1,2304599999999937
429,65121;429,85492;...;0,20371000000000095
432,47988;435,22731;...;2,7474300000000085
450,55116;454,10755;...;3,5563900000000217
469,07811;469,99795;...;0,919840000000022
480,38766;480,74333;...;0,3556700000000319
491,54011;492,46404;...;0,9239299999999844
496,83221;498,87302;...;2,0408100000000218
509,78427;512,08315;...;2,2988800000000538
531,13571;531,77756;...;0,6418499999999767
534,87338;535,65422;...;0,780840000000012
539,26357;539,94221;...;0,6786400000000867
563,37652;564,89839;...;1,5218699999999217
567,2491;567,6988;...;0,4497000000000071
575,36745;575,75992;...;0,392470000000003
582,05837;582,85148;...;0,7931100000000697
585,8476;586,12151;...;0,2739099999998871
588,20857;591,03157;...;2,822999999999979
593,88082;595,5051;...;1,6242799999999988
