path;start_sec;end_sec;mark;sentence;duration;prediction;phones;timestamps;wer;mer;wil;cer
./audios/SP_EF_388_0.16941_10.96463.wav;0,16941;10,96463;(... ) através do mecanismo de multiplicação... ao emprestaremos éh:::... o dinheiro que os depositantes... deixam no banco;através do mecanismo de multiplicação ao emprestaremos eh o dinheiro que os depositantes deixam no banco;10,79522;sadas espezista de multiplicação ao emprestarem os eh o dinheiro que o degositantes dejuga;akatəzodəmnkkikmuupikasoabɪstarɾibusudiɡerbudəboskəszeʃmko;[{'text': 'sadas', 'timestamp': (0.1, 0.44)}, {'text': 'espezista', 'timestamp': (0.58, 1.16)}, {'text': 'de', 'timestamp': (1.26, 1.3)}, {'text': 'multiplicação', 'timestamp': (1.4, 2.2)}, {'text': 'ao', 'timestamp': (3.34, 3.4)}, {'text': 'emprestarem', 'timestamp': (3.52, 4.28)}, {'text': 'os', 'timestamp': (4.62, 4.78)}, {'text': 'eh', 'timestamp': (5.32, 5.38)}, {'text': 'o', 'timestamp': (7.52, 7.54)}, {'text': 'dinheiro', 'timestamp': (7.62, 8.12)}, {'text': 'que', 'timestamp': (8.2, 8.28)}, {'text': 'o', 'timestamp': (8.32, 8.34)}, {'text': 'degositantes', 'timestamp': (8.38, 9.26)}, {'text': 'dejuga', 'timestamp': (9.84, 10.38)}];0,625;0,5882352941176471;0,78125;0,27884615384615385
./audios/SP_EF_388_12.93886_17.95124.wav;12,93886;17,95124;bom hoje então a gente vão começar... demanda de... moeda;bom hoje então a gente vão começar demanda de moeda;5,0123799999999985;bom hoje então a gente vai copensar te andater moeda;boosstositufanepesadeɡnandatimuega;[{'text': 'bom', 'timestamp': (0.2, 0.3)}, {'text': 'hoje', 'timestamp': (0.4, 0.64)}, {'text': 'então', 'timestamp': (0.72, 0.88)}, {'text': 'a', 'timestamp': (0.98, 1.0)}, {'text': 'gente', 'timestamp': (1.06, 1.22)}, {'text': 'vai', 'timestamp': (1.32, 1.4)}, {'text': 'copensar', 'timestamp': (1.48, 1.94)}, {'text': 'te', 'timestamp': (2.64, 2.72)}, {'text': 'andater', 'timestamp': (2.92, 3.36)}, {'text': 'moeda', 'timestamp': (4.32, 4.76)}];0,4;0,4;0,64;0,19607843137254902
./audios/SP_EF_388_18.87128_25.96116.wav;18,87128;25,96116;a gente quer saber agora... quais as razões que faz:: que fazem com que... ah;a gente quer saber agora quais as razões que faz que fazem com que ah;7,089880000000001;a gente quer saber agora quais essas razões qe fazemfazem comqui ah;əʃindikɛsabeɡoɑkwajsɑsrasoləspauʃpakukiə;[{'text': 'a', 'timestamp': (0.04, 0.06)}, {'text': 'gente', 'timestamp': (0.14, 0.34)}, {'text': 'quer', 'timestamp': (0.42, 0.52)}, {'text': 'saber', 'timestamp': (0.64, 0.9)}, {'text': 'agora', 'timestamp': (1.0, 1.46)}, {'text': 'quais', 'timestamp': (2.62, 2.82)}, {'text': 'essas', 'timestamp': (2.9, 3.14)}, {'text': 'razões', 'timestamp': (3.22, 3.68)}, {'text': 'qe', 'timestamp': (3.8, 3.9)}, {'text': 'fazemfazem', 'timestamp': (4.02, 5.28)}, {'text': 'comqui', 'timestamp': (5.4, 5.72)}, {'text': 'ah', 'timestamp': (6.52, 6.58)}];0,4666666666666667;0,4666666666666667;0,6444444444444445;0,14492753623188406
./audios/SP_EF_388_26.42325_27.9183.wav;26,42325;27,9183;--(estou) meio preocupado (com o gravador)--;estou meio preocupado com o gravador;1,495049999999999;enteua e;maː;[{'text': 'enteua', 'timestamp': (0.1, 0.72)}, {'text': 'e', 'timestamp': (0.88, 0.9)}];1,0;1,0;1,0;0,8333333333333334
./audios/SP_EF_388_29.77434_30.84132.wav;29,77434;30,84132;(faz fazem);faz fazem;1,066980000000001;mas faze na;maspa;[{'text': 'mas', 'timestamp': (0.12, 0.34)}, {'text': 'faze', 'timestamp': (0.5, 0.8)}, {'text': 'na', 'timestamp': (0.88, 0.94)}];1,5;1,0;1,0;0,5555555555555556
./audios/SP_EF_388_32.3506_43.36196.wav;32,3506;43,36196;éh:::... ah... quais as razões que levam as pessoas a... demandarem moeda a procurarem moeda a guarDArem moeda;eh ah quais as razões que levam as pessoas a demandarem moeda a procurarem moeda a guardarem moeda;11,011360000000003;eh hquais os ações que devam se de suas a demantarem noeta a procurar em moeta a guartarem noeta;wɛlwajsusaswusitekɔssuwasatimontaniwetaaputudrainwetatakwatalnweta;[{'text': 'eh', 'timestamp': (0.08, 0.12)}, {'text': 'hquais', 'timestamp': (2.46, 3.7)}, {'text': 'os', 'timestamp': (3.8, 3.92)}, {'text': 'ações', 'timestamp': (4.02, 4.44)}, {'text': 'que', 'timestamp': (4.52, 4.62)}, {'text': 'devam', 'timestamp': (4.68, 4.94)}, {'text': 'se', 'timestamp': (5.04, 5.1)}, {'text': 'de', 'timestamp': (5.18, 5.24)}, {'text': 'suas', 'timestamp': (5.36, 5.7)}, {'text': 'a', 'timestamp': (5.82, 5.84)}, {'text': 'demantarem', 'timestamp': (6.6, 7.3)}, {'text': 'noeta', 'timestamp': (7.44, 7.9)}, {'text': 'a', 'timestamp': (8.06, 8.08)}, {'text': 'procurar', 'timestamp': (8.18, 8.66)}, {'text': 'em', 'timestamp': (8.76, 8.8)}, {'text': 'moeta', 'timestamp': (8.88, 9.3)}, {'text': 'a', 'timestamp': (9.44, 9.46)}, {'text': 'guartarem', 'timestamp': (9.54, 10.36)}, {'text': 'noeta', 'timestamp': (10.44, 10.88)}];0,8333333333333334;0,7894736842105263;0,9532163742690059;0,19387755102040816
./audios/SP_EF_388_43.7582_45.00408.wav;43,7582;45,00408;a moeda como tal;a moeda como tal;1,2458799999999997;a poeta com notal;abtakuutaː;[{'text': 'a', 'timestamp': (0.02, 0.04)}, {'text': 'poeta', 'timestamp': (0.12, 0.44)}, {'text': 'com', 'timestamp': (0.54, 0.62)}, {'text': 'notal', 'timestamp': (0.68, 0.98)}];0,75;0,75;0,9375;0,3125
./audios/SP_EF_388_46.33302_55.61684.wav;46,33302;55,61684;o que... por que as pessoas retêm moeda ao invés... de:: comprar títulos... comprar artigos comprar imóveis;o que por que as pessoas retêm moeda ao invés de comprar títulos comprar artigos comprar imóveis;9,283820000000006;o que comque as pessoas vetem moeda ao imprese de comprar títulos comprar ativos comprar  movens;ukikutkistesuworetemoɛkaamprɛsioraipulusoxaatikomannɔɡɛns;[{'text': 'o', 'timestamp': (0.04, 0.06)}, {'text': 'que', 'timestamp': (0.18, 0.26)}, {'text': 'comque', 'timestamp': (0.74, 1.0)}, {'text': 'as', 'timestamp': (1.1, 1.18)}, {'text': 'pessoas', 'timestamp': (1.28, 1.76)}, {'text': 'vetem', 'timestamp': (1.96, 2.3)}, {'text': 'moeda', 'timestamp': (2.48, 3.02)}, {'text': 'ao', 'timestamp': (3.36, 3.44)}, {'text': 'imprese', 'timestamp': (3.58, 4.26)}, {'text': 'de', 'timestamp': (4.82, 4.92)}, {'text': 'comprar', 'timestamp': (5.16, 5.48)}, {'text': 'títulos', 'timestamp': (5.7, 6.2)}, {'text': 'comprar', 'timestamp': (6.82, 7.22)}, {'text': 'ativos', 'timestamp': (7.5, 8.08)}, {'text': 'comprar', 'timestamp': (8.18, 8.46)}, {'text': 'movens', 'timestamp': (8.62, 9.14)}];0,35294117647058826;0,35294117647058826;0,5551470588235294;0,15625
./audios/SP_EF_388_56.14394_61.7668.wav;56,14394;61,7668;o que faz com que num determinado instante de tempo as pessoas tenham moEda::... no bolso;o que faz com que num determinado instante de tempo as pessoas tenham moeda no bolso;5,622860000000003;o de infates de que doda temnado esanto de temdoa pesso assem umoera do bolso;ikwahibudodeelamsitobiteoseswasiŋoɛaduboʃ;[{'text': 'o', 'timestamp': (0.04, 0.06)}, {'text': 'de', 'timestamp': (0.1, 0.18)}, {'text': 'infates', 'timestamp': (0.22, 0.76)}, {'text': 'de', 'timestamp': (0.88, 0.94)}, {'text': 'que', 'timestamp': (1.12, 1.2)}, {'text': 'doda', 'timestamp': (1.7, 1.88)}, {'text': 'temnado', 'timestamp': (1.92, 2.28)}, {'text': 'esanto', 'timestamp': (2.34, 2.66)}, {'text': 'de', 'timestamp': (2.72, 2.78)}, {'text': 'temdoa', 'timestamp': (2.84, 3.16)}, {'text': 'pesso', 'timestamp': (3.22, 3.42)}, {'text': 'assem', 'timestamp': (3.52, 3.72)}, {'text': 'umoera', 'timestamp': (3.8, 4.32)}, {'text': 'do', 'timestamp': (4.8, 4.86)}, {'text': 'bolso', 'timestamp': (4.96, 5.44)}];0,75;0,75;0,9333333333333333;0,40476190476190477
./audios/SP_EF_388_62.36738_66.88284.wav;62,36738;66,88284;ou seja quais os motivos que explicam a demanda de... moeda;ou seja quais os motivos que explicam a demanda de moeda;4,5154600000000045;ou seja quais os soplizes s ficam a demanda de poeta;osesawasuwiskwatmontadewɛ;[{'text': 'ou', 'timestamp': (0.06, 0.1)}, {'text': 'seja', 'timestamp': (0.2, 0.4)}, {'text': 'quais', 'timestamp': (0.58, 0.84)}, {'text': 'os', 'timestamp': (0.94, 0.98)}, {'text': 'soplizes', 'timestamp': (1.04, 1.62)}, {'text': 's', 'timestamp': (1.76, 1.78)}, {'text': 'ficam', 'timestamp': (1.96, 2.24)}, {'text': 'a', 'timestamp': (2.32, 2.34)}, {'text': 'demanda', 'timestamp': (2.42, 2.88)}, {'text': 'de', 'timestamp': (3.02, 3.1)}, {'text': 'poeta', 'timestamp': (3.94, 4.42)}];0,36363636363636365;0,36363636363636365;0,5950413223140496;0,25
