path;start_sec;end_sec;mark;sentence;duration;prediction;phones;timestamps;wer;mer;wil;cer
./audios/SP_DID_242_0.13196_6.45379.wav;0,13196;6,45379;Heloísa eu gostaria de saber... éh... como a senhora entrou para esco::la e com que ida::de por exemplo?;heloísa eu gostaria de saber eh como a senhora entrou para escola e com que idade por exemplo;6,321829999999999;a luisa eu gostaria de saber como a senhora entrou pra escola e com que idade por exemplo;;[{'text': 'a', 'timestamp': (0.0, 0.02)}, {'text': 'luisa', 'timestamp': (0.12, 0.4)}, {'text': 'eu', 'timestamp': (0.46, 0.5)}, {'text': 'gostaria', 'timestamp': (0.54, 0.84)}, {'text': 'de', 'timestamp': (0.9, 0.94)}, {'text': 'saber', 'timestamp': (1.02, 1.34)}, {'text': 'como', 'timestamp': (2.48, 2.7)}, {'text': 'a', 'timestamp': (2.78, 2.82)}, {'text': 'senhora', 'timestamp': (2.88, 3.12)}, {'text': 'entrou', 'timestamp': (3.2, 3.4)}, {'text': 'pra', 'timestamp': (3.48, 3.64)}, {'text': 'escola', 'timestamp': (3.68, 4.26)}, {'text': 'e', 'timestamp': (4.48, 4.5)}, {'text': 'com', 'timestamp': (4.64, 4.74)}, {'text': 'que', 'timestamp': (4.78, 4.86)}, {'text': 'idade', 'timestamp': (4.96, 5.36)}, {'text': 'por', 'timestamp': (5.48, 5.58)}, {'text': 'exemplo', 'timestamp': (5.68, 6.0)}];0,2222222222222222;0,21052631578947367;0,30555555555555547;0,08602150537634409
./audios/SP_DID_242_13.95796_14.33348.wav;13,95796;14,33348;uhum;aham;0,37551999999999985;que é;;[{'text': 'que', 'timestamp': (1.0, 1.08)}, {'text': 'é', 'timestamp': (1.18, 1.2)}];2,0;1,0;1,0;1,25
./audios/SP_DID_242_22.62037_23.48087.wav;22,62037;23,48087;uhum;aham;0,8604999999999983;quem;;[{'text': 'quem', 'timestamp': (1.32, 1.48)}];1,0;1,0;1,0;0,75
./audios/SP_DID_242_34.95246_35.79504.wav;34,95246;35,79504;uhum;aham;0,8425799999999981;continua;;[{'text': 'continua', 'timestamp': (0.96, 1.44)}];1,0;1,0;1,0;2,0
./audios/SP_DID_242_64.21551_65.04821.wav;64,21551;65,04821;uhum;aham;0,8327000000000027;ândia;;[{'text': 'ândia', 'timestamp': (1.2, 1.6)}];1,0;1,0;1,0;1,25
./audios/SP_DID_242_67.59164_68.11315.wav;67,59164;68,11315;certo;certo;0,5215100000000064;certo;;[{'text': 'certo', 'timestamp': (1.0, 1.3)}];0,0;0,0;0,0;0,0
./audios/SP_DID_242_68.39822_79.6345.wav;68,39822;79,6345;agora... depois desse curso... a senhora continuou a estudar:: certo? e tem/ e teve uma formação universitária gostaria de... que a senhora falasse... os CURsos que a senhora fez até então;agora depois desse curso a senhora continuou a estudar certo e tem e teve uma formação universitária gostaria de que a senhora falasse os cursos que a senhora fez até então;11,236280000000008;agora depois desse curso a senhora continuou a estudar certo e teve uma formação universitária e gostaria de dizer que a senhora falasse os cursos que a senhora fez até então;;[{'text': 'agora', 'timestamp': (0.1, 0.48)}, {'text': 'depois', 'timestamp': (0.8, 1.14)}, {'text': 'desse', 'timestamp': (1.2, 1.4)}, {'text': 'curso', 'timestamp': (1.56, 1.88)}, {'text': 'a', 'timestamp': (2.1, 2.12)}, {'text': 'senhora', 'timestamp': (2.2, 2.42)}, {'text': 'continuou', 'timestamp': (2.52, 2.98)}, {'text': 'a', 'timestamp': (3.06, 3.08)}, {'text': 'estudar', 'timestamp': (3.1, 3.58)}, {'text': 'certo', 'timestamp': (3.76, 4.08)}, {'text': 'e', 'timestamp': (4.26, 4.28)}, {'text': 'teve', 'timestamp': (4.46, 4.96)}, {'text': 'uma', 'timestamp': (5.0, 5.1)}, {'text': 'formação', 'timestamp': (5.14, 5.48)}, {'text': 'universitária', 'timestamp': (5.56, 6.24)}, {'text': 'e', 'timestamp': (6.32, 6.34)}, {'text': 'gostaria', 'timestamp': (6.42, 6.74)}, {'text': 'de', 'timestamp': (6.8, 6.86)}, {'text': 'dizer', 'timestamp': (6.9, 7.12)}, {'text': 'que', 'timestamp': (7.44, 7.5)}, {'text': 'a', 'timestamp': (7.56, 7.58)}, {'text': 'senhora', 'timestamp': (7.6, 7.82)}, {'text': 'falasse', 'timestamp': (7.92, 8.32)}, {'text': 'os', 'timestamp': (8.68, 8.76)}, {'text': 'cursos', 'timestamp': (8.92, 9.26)}, {'text': 'que', 'timestamp': (9.32, 9.4)}, {'text': 'a', 'timestamp': (9.42, 9.44)}, {'text': 'senhora', 'timestamp': (9.5, 9.74)}, {'text': 'fez', 'timestamp': (9.86, 10.14)}, {'text': 'até', 'timestamp': (10.5, 10.64)}, {'text': 'então', 'timestamp': (10.76, 11.0)}];0,12903225806451613;0,12121212121212122;0,1248699271592093;0,08139534883720931
./audios/SP_DID_242_87.97465_88.67862.wav;87,97465;88,67862;uhum;aham;0,7039699999999982;do;;[{'text': 'do', 'timestamp': (1.64, 1.96)}];1,0;1,0;1,0;1,0
./audios/SP_DID_242_119.35797_119.84535.wav;119,35797;119,84535;uhum;aham;0,4873800000000017;;;[];1,0;1,0;1,0;1,0
./audios/SP_DID_242_172.70698_173.45462.wav;172,70698;173,45462;(sim);sim;0,7476400000000183;e;;[{'text': 'e', 'timestamp': (1.9, 1.92)}];1,0;1,0;1,0;1,0
./audios/SP_DID_242_189.53594_190.29037.wav;189,53594;190,29037;uhum;aham;0,7544299999999851;e;;[{'text': 'e', 'timestamp': (1.9, 1.92)}];1,0;1,0;1,0;1,0
./audios/SP_DID_242_203.31828_203.73069.wav;203,31828;203,73069;uhum;aham;0,4124100000000226;um;;[{'text': 'um', 'timestamp': (1.14, 1.22)}];1,0;1,0;1,0;0,75
./audios/SP_DID_242_204.01631_210.40519.wav;204,01631;210,40519;eu gostaria que a senhora indicasse a:: --por que a senhora tem alguns livros publicados né?-- eu gostaria que a senhora dissesse alguma coisa;eu gostaria que a senhora indicasse a por que a senhora tem alguns livros publicados né eu gostaria que a senhora dissesse alguma coisa;6,38888;e eu gostaria que a senhora indicasse porque a senhora tenha alguns livros publicados e gostaria que só dissesse alguma coisa;;[{'text': 'e', 'timestamp': (0.06, 0.08)}, {'text': 'eu', 'timestamp': (0.1, 0.14)}, {'text': 'gostaria', 'timestamp': (0.2, 0.54)}, {'text': 'que', 'timestamp': (0.58, 0.66)}, {'text': 'a', 'timestamp': (0.7, 0.72)}, {'text': 'senhora', 'timestamp': (0.8, 1.04)}, {'text': 'indicasse', 'timestamp': (1.12, 1.78)}, {'text': 'porque', 'timestamp': (2.32, 2.48)}, {'text': 'a', 'timestamp': (2.5, 2.52)}, {'text': 'senhora', 'timestamp': (2.56, 2.7)}, {'text': 'tenha', 'timestamp': (2.74, 2.88)}, {'text': 'alguns', 'timestamp': (2.9, 3.14)}, {'text': 'livros', 'timestamp': (3.22, 3.44)}, {'text': 'publicados', 'timestamp': (3.52, 4.18)}, {'text': 'e', 'timestamp': (4.4, 4.42)}, {'text': 'gostaria', 'timestamp': (4.5, 4.74)}, {'text': 'que', 'timestamp': (4.76, 4.84)}, {'text': 'só', 'timestamp': (4.86, 4.98)}, {'text': 'dissesse', 'timestamp': (5.04, 5.36)}, {'text': 'alguma', 'timestamp': (5.42, 5.6)}, {'text': 'coisa', 'timestamp': (5.76, 6.14)}];0,375;0,36;0,4920634920634921;0,14814814814814814
./audios/SP_DID_242_219.50978_220.15867.wav;219,50978;220,15867;uhum;aham;0,6488899999999944;e;;[{'text': 'e', 'timestamp': (1.62, 1.66)}];1,0;1,0;1,0;1,0
./audios/SP_DID_242_335.27094_335.83423.wav;335,27094;335,83423;uhum;aham;0,563289999999995;e;;[{'text': 'e', 'timestamp': (1.22, 1.24)}];1,0;1,0;1,0;1,0
